//upload from from www.nndc.bnl.gov/nudat2 using
//		curl https://www.nndc.bnl.gov/nudat2/reCenter.jsp -d z=%d -d n=%d -S -o data_z%d_n%d.html
//03/2019
//Z N spin parity
//
50 55 (5/2+)
51 55 (2+)
52 55 NA
53 55 (1)
54 55 (7/2+)
34 56 0+
35 56 NA
36 56 0+
37 56 5/2-
38 56 0+
39 56 1/2-
40 56 0+
41 56 9/2+
42 56 0+
43 56 9/2+
44 56 0+
45 56 1/2-
46 56 0+
47 56 7/2+
48 56 0+
49 56 9/2+
50 56 0+
51 56 (5/2+)
52 56 0+
53 56 1/2+
54 56 0+
34 57 NA
35 57 (2-)
36 57 1/2+
37 57 3(-)
38 57 1/2+
39 57 0-
40 57 1/2+
41 57 1+
42 57 1/2+
43 57 1+
44 57 5/2+
45 57 (1-,2-)
46 57 5/2+
47 57 5+
48 57 5/2+
49 57 7+
50 57 (5/2+)
51 57 (4+)
52 57 (5/2+)
53 57 NA
54 57 (7/2+)
55 57 (1+)
35 58 (5/2-)
36 58 0+
37 58 5/2-
38 58 0+
39 58 (1/2-)
40 58 0+
41 58 9/2+
42 58 0+
43 58 9/2+
44 58 0+
45 58 1/2-
46 58 0+
47 58 1/2-
48 58 0+
49 58 9/2+
50 58 0+
51 58 (5/2+)
52 58 0+
53 58 (5/2+)
54 58 0+
55 58 (3/2+)
56 58 0+
36 59 1/2(+)
37 59 2(-)
38 59 1/2+
39 59 (0)-
40 59 (1/2+)
41 59 1+
42 59 1/2+
43 59 1+
44 59 3/2+
45 59 1+
46 59 5/2+
47 59 1+
48 59 5/2+
49 59 7+
50 59 5/2+
51 59 (3+,4+)
52 59 (5/2)+
53 59 (1+)
54 59 (5/2+)
55 59 (1+)
36 60 0+
37 60 3/2+
38 60 0+
39 60 (5/2+)
40 60 0+
41 60 (5/2+)
42 60 0+
43 60 5/2+
44 60 0+
45 60 7/2+
46 60 0+
47 60 1/2-
48 60 0+
49 60 9/2+
50 60 0+
51 60 (5/2+)
52 60 0+
53 60 5/2+
54 60 0+
36 61 (3/2+)
37 61 (0,1)
38 61 3/2+
39 61 1-,2-
40 61 (3/2+)
41 61 (4+)
42 61 (3/2+)
43 61 (3+)
44 61 3/2+
45 61 1+
46 61 5/2+
47 61 1+
48 61 5/2+
49 61 7+
50 61 7/2+
51 61 3+
52 61 (7/2+)
54 61 (5/2+)
56 61 (3/2)
37 62 (5/2+)
38 62 0+
39 62 (5/2+)
40 62 0+
41 62 (5/2+)
42 62 0+
43 62 (3/2-)
44 62 0+
45 62 7/2+
46 62 0+
47 62 1/2-
48 62 0+
49 62 9/2+
50 62 0+
51 62 5/2+
52 62 0+
53 62 (5/2+)
54 62 0+
55 62 (9/2+)
37 63 (3+,4-)
38 63 (5/2-)
39 63 NA
40 63 (5/2-)
41 63 (1+)
42 63 (5/2-)
43 63 (2+)
44 63 (5/2)+
45 63 1+
46 63 5/2+
47 63 1+
48 63 1/2+
49 63 1+
50 63 1/2+
51 63 3+
52 63 7/2+
53 63 1+
54 63 5/2(+)
55 63 2
56 63 (5/2+)
38 64 0+
39 64 (5/2+)
40 64 0+
41 64 (5/2+)
42 64 0+
43 64 (3/2-)
44 64 0+
45 64 7/2+
46 64 0+
47 64 1/2-
48 64 0+
49 64 9/2+
50 64 0+
51 64 5/2+
52 64 0+
53 64 (5/2)+
54 64 0+
55 64 9/2+
56 64 0+
40 65 NA
41 65 NA
42 65 (5/2+)
43 65 (2)+
44 65 (5/2+)
45 65 (4)
46 65 5/2+
47 65 2(-)
48 65 1/2+
49 65 1+
50 65 1/2+
51 65 3+
52 65 1/2+
53 65 2-
54 65 (5/2+)
55 65 2(+)
56 65 5/2(+)
39 66 NA
40 66 0+
41 66 NA
