#e494s decalage piedestal QDC 10 (Si etalons); base sur SiLi_10 
#run reference piedestal : 291
#run reference gene et bruit : 293
#
#QDC=numero du codeur 
#run list: | DeltaGeneGG | DeltaBruitGG | DeltaGenePG | DeltaBruitPG
#
+DeltaPed
QDC=10 
474: GG 13.3901 5.55001 PG 4.66602 3.87299
475: GG 15.04 6.81101 PG 5.168 4.70499
476: GG 15.4199 6.74101 PG 5.25403 4.97899
477: GG 15.96 6.84601 PG 5.61902 4.89199
478: GG 16.4099 6.98201 PG 5.98602 5.00799
479: GG 16.48 6.82701 PG 5.83701 4.79299
480: GG 16.3801 6.88401 PG 5.48102 4.85699
481: GG 16.3701 6.81101 PG 5.34201 4.56399
482: GG 17.9199 7.46901 PG 5.83701 5.22599
483: GG 19.1401 8.29201 PG 6.49701 5.69999
484: GG 18.4199 7.77701 PG 6.25601 5.28599
485: GG 17.28 7.05801 PG 5.90903 4.84799
486: GG 15.8201 6.58701 PG 5.30103 4.64399
487: GG 14 5.40601 PG 4.94601 4.04099
488: GG 12.01 4.93401 PG 4.474 3.81799
489: GG 10.8101 4.67201 PG 4.25403 3.63699
490: GG 9.05005 3.85201 PG 3.11002 2.72399
491: GG 9.15991 3.34601 PG 6.96201 2.93999
492: GG 9.71997 3.62901 PG 3.513 2.88599
493: GG 12.51 5.34801 PG 4.26401 3.59299
494: GG 500 3.62401 PG 500 3.32599
495: GG 13.6201 5.85001 PG 4.53201 4.04399
496: GG 14.5901 6.39201 PG 5.00302 4.31799
497: GG 500 4.71101 PG 500 3.24799
498: GG 6.72998 2.81401 PG 2.49002 2.21699
499: GG 6.25 2.26801 PG 2.565 1.75199
500: GG 500 2.23701 PG 500 2.03899
501: GG 6.84009 2.42301 PG 2.63602 1.96799
502: GG 7.82007 2.90601 PG 2.72 2.16399
503: GG 8.55005 3.36301 PG 2.55502 2.03499
504: GG 500 3.36301 PG 500 2.03499
505: GG 10.05 3.82501 PG 3.26602 2.48499
