Run 8841  09-MAY-01 18:23:14 
Total    9938 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
 8 21  5        0    0.000    0.000    9938   77.278    0.612
 8 22  4        0    0.000    0.000    9938   60.566    4.616
 8 22  5        0    0.000    0.000    9938   78.280    0.609
 8 23  1        0    0.000    0.000    9938   95.272   32.243
 8 23  2        0    0.000    0.000    9938   84.450    2.280
 8 23  4        0    0.000    0.000    9938   64.256    9.548
 8 23  5        0    0.000    0.000    9938   76.356    0.832
 8 24  4        0    0.000    0.000    9938   92.568   17.199
 8 24  5        0    0.000    0.000    9938   75.771    1.262
 9  1  4        0    0.000    0.000    9938   69.786    6.170
 9  1  5        0    0.000    0.000    9938   76.765    0.681
 9  2  4        0    0.000    0.000    9938   62.190    6.681
 9  2  5        0    0.000    0.000    9938   78.595    0.698
 9  3  4        0    0.000    0.000    9938   56.129    6.385
 9  3  5        0    0.000    0.000    9938   76.351    0.682
 9  4  4        0    0.000    0.000    9938   67.414    6.249
 9  4  5        0    0.000    0.000    9938   76.643    0.668
 9  5  4        0    0.000    0.000    9938   62.870    6.416
 9  5  5        0    0.000    0.000    9938   77.300    0.680
 9  6  4        0    0.000    0.000    9938   70.619    6.617
 9  6  5        0    0.000    0.000    9938   77.272    0.680
 9  7  4        0    0.000    0.000    9938   56.622   12.248
 9  7  5        0    0.000    0.000    9938   74.071    0.976
 9  8  4        0    0.000    0.000    9938   60.384   12.339
 9  8  5        0    0.000    0.000    9938   77.257    0.977
 9  9  4        0    0.000    0.000    9938   68.270    6.478
 9  9  5        0    0.000    0.000    9938   77.473    0.675
 9 10  4        0    0.000    0.000    9938   72.095    6.696
 9 10  5        0    0.000    0.000    9938   77.082    0.686
 9 11  4        0    0.000    0.000    9938   69.436    6.718
 9 11  5        0    0.000    0.000    9938   77.172    0.685
 9 12  4        0    0.000    0.000    9938   73.307    7.134
 9 12  5        0    0.000    0.000    9938   76.508    0.714
 9 13  4        0    0.000    0.000    9938   67.921    7.111
 9 13  5        0    0.000    0.000    9938   74.627    0.706
 9 14  4        0    0.000    0.000    9938   74.021    5.586
 9 14  5        0    0.000    0.000    9938   74.628    0.637
 9 15  4        0    0.000    0.000    9938   62.643    8.051
 9 15  5        0    0.000    0.000    9938   73.029    0.736
 9 16  4        0    0.000    0.000    9938   68.411    6.987
 9 16  5        0    0.000    0.000    9938   74.037    0.680
 9 17  4        0    0.000    0.000    9938  102.965   12.340
 9 17  5        0    0.000    0.000    9938   73.398    0.981
 9 18  4        0    0.000    0.000    9938   99.345   13.200
 9 18  5        0    0.000    0.000    9938   77.062    1.041
 9 19  4        0    0.000    0.000    9938  109.720    6.137
 9 19  5        0    0.000    0.000    9938   71.368    0.673
 9 20  4        0    0.000    0.000    9938  111.461    6.097
 9 20  5        0    0.000    0.000    9938   75.709    0.682
 9 21  4        0    0.000    0.000    9938  108.272    6.517
 9 21  5        0    0.000    0.000    9938   77.384    0.703
 9 22  4        0    0.000    0.000    9938   77.326    6.645
 9 22  5        0    0.000    0.000    9938   76.652    0.722
 9 23  4        0    0.000    0.000    9938  115.514   13.873
 9 23  5        0    0.000    0.000    9938   72.816    1.065
 9 24  4        0    0.000    0.000    9938  105.307   14.220
 9 24  5        0    0.000    0.000    9938   78.944    1.105
10  1  1        0    0.000    0.000    9938  107.894   34.119
10  1  2        0    0.000    0.000    9938   86.299    2.327
10  2 10        0    0.000    0.000    9938   45.836    6.807
10  2 11        0    0.000    0.000    9938   52.009    0.698
10  2 13        0    0.000    0.000    9938   42.879    2.836
10  2 14        0    0.000    0.000    9938   52.772    0.551
