Run 8842  09-MAY-01 18:28:58 
Total   25930 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
 6 16  7        0    0.000    0.000   25930   23.101    0.393
 6 16  8        0    0.000    0.000   25930   33.834    0.559
 6 17  7        0    0.000    0.000   25930   25.840    0.544
 6 17  8        0    0.000    0.000   25930   39.431    0.539
 6 18  7        0    0.000    0.000   25930   25.111    0.377
 6 18  8        0    0.000    0.000   25930   37.255    0.473
 6 19  7        0    0.000    0.000   25930   24.027    0.449
 6 19  8        0    0.000    0.000   25930   37.485    0.556
 6 20  7        0    0.000    0.000   25930   23.910    0.536
 6 20  8        0    0.000    0.000   25930   37.265    0.557
 6 21  7        0    0.000    0.000   25930   20.325    0.515
 6 21  8        0    0.000    0.000   25930   30.235    0.632
 6 22  7        0    0.000    0.000   25930   19.417    0.597
 6 22  8        0    0.000    0.000   25930   30.538    0.622
 6 23  7        0    0.000    0.000   25930   19.655    0.689
 6 23  8        0    0.000    0.000   25930   31.842    0.659
 6 24  7        0    0.000    0.000   25930   19.178    0.498
 6 24  8        0    0.000    0.000   25930   31.969    0.675
 7  1  7        0    0.000    0.000   25930   23.403    0.491
 7  1  8        0    0.000    0.000   25930   40.141    0.411
 7  2  7        0    0.000    0.000   25930   30.295    0.456
 7  2  8        0    0.000    0.000   25930   46.564    0.511
 7  3  7        0    0.000    0.000   25930   30.994    0.137
 7  3  8        0    0.000    0.000   25930   46.367    0.504
 7  4  7        0    0.000    0.000   25930   32.092    0.290
 7  4  8        0    0.000    0.000   25930   47.754    0.500
 7  5  7        0    0.000    0.000   25930   30.845    0.376
 7  5  8        0    0.000    0.000   25930   46.818    0.507
 7  6  7        0    0.000    0.000   25930   30.373    0.484
 7  6  8        0    0.000    0.000   25930   45.666    0.549
 7  7  7        0    0.000    0.000   25930   30.113    0.331
 7  7  8        0    0.000    0.000   25930   45.456    0.539
 7  8  7        0    0.000    0.000   25930   28.300    0.459
 7  8  8        0    0.000    0.000   25930   44.580    0.533
 7  9  7        0    0.000    0.000   25930   29.104    0.315
 7  9  8        0    0.000    0.000   25930   45.078    0.407
 7 10  7        0    0.000    0.000   25930   30.092    0.314
 7 10  8        0    0.000    0.000   25930   45.970    0.478
 7 11  7        0    0.000    0.000   25930   26.473    0.505
 7 11  8        0    0.000    0.000   25930   40.267    0.531
 7 12  7        0    0.000    0.000   25930   28.109    0.334
 7 12  8        0    0.000    0.000   25930   43.532    0.539
 7 13  7        0    0.000    0.000   25930   23.956    0.438
 7 13  8        0    0.000    0.000   25930   39.810    0.560
 7 14  7        0    0.000    0.000   25930   26.483    0.530
 7 14  8        0    0.000    0.000   25930   41.477    0.547
 7 15  7        0    0.000    0.000   25930   24.187    0.402
 7 15  8        0    0.000    0.000   25930   39.791    0.582
 7 16  7        0    0.000    0.000   25930   23.433    0.527
 7 16  8        0    0.000    0.000   25930   38.822    0.561
 7 17  7        0    0.000    0.000   25930   26.672    0.558
 7 17  8        0    0.000    0.000   25930   42.447    0.561
 7 18  7        0    0.000    0.000   25930   24.931    0.476
 7 18  8        0    0.000    0.000   25930   41.378    0.526
 7 19  7        0    0.000    0.000   25930   22.271    0.452
 7 19  8        0    0.000    0.000   25930   37.241    0.517
 7 20  7        0    0.000    0.000   25930   21.212    0.411
 7 20  8        0    0.000    0.000   25930   37.309    0.511
 7 21  7        0    0.000    0.000   25930   23.721    0.694
 7 21  8        0    0.000    0.000   25930   38.409    0.600
 7 22  7        0    0.000    0.000   25930   19.757    0.657
 7 22  8        0    0.000    0.000   25930   35.048    0.604
 7 23  7        0    0.000    0.000   25930   19.069    0.566
 7 23  8        0    0.000    0.000   25930   32.839    0.657
 7 24  7        0    0.000    0.000   25930   19.333    0.525
 7 24  8        0    0.000    0.000   25930   33.751    0.666
 8  1  7        0    0.000    0.000   25930   25.582    0.494
 8  1  8        0    0.000    0.000   25930   35.168    0.428
 8  2  7        0    0.000    0.000   25930   27.874    0.334
 8  2  8        0    0.000    0.000   25930   37.690    0.491
 8  3  7        0    0.000    0.000   25930   31.034    0.192
 8  3  8        0    0.000    0.000   25930   42.262    0.531
 8  4  7        0    0.000    0.000   25930   32.248    0.432
 8  4  8        0    0.000    0.000   25930   41.953    0.515
 8  5  7        0    0.000    0.000   25930   30.185    0.389
 8  5  8        0    0.000    0.000   25930   40.558    0.515
 8  6  7        0    0.000    0.000   25930   29.039    0.256
 8  6  8        0    0.000    0.000   25930   39.117    0.464
 8  7  7        0    0.000    0.000   25930   29.361    0.481
 8  7  8        0    0.000    0.000   25930   40.874    0.523
 8  8  7        0    0.000    0.000   25930   32.186    0.390
 8  8  8        0    0.000    0.000   25930   41.908    0.533
 8  9  7        0    0.000    0.000   25930   28.183    0.387
 8  9  8        0    0.000    0.000   25930   38.504    0.519
 8 10  7        0    0.000    0.000   25930   29.414    0.494
