Run 7645  18-APR-01 14:09:04 
Total    3981 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
 7 22  4        0    0.000    0.000    3981   69.913    1.633
 7 22  5        0    0.000    0.000    3981   69.764    0.436
 7 23  4        0    0.000    0.000    3981   77.824    1.647
 7 23  5        0    0.000    0.000    3981   69.765    0.431
 7 24  4        0    0.000    0.000    3981   75.848    1.623
 7 24  5        0    0.000    0.000    3981   68.183    0.417
 8  1  1        0    0.000    0.000    3981   92.314   34.434
 8  1  2        0    0.000    0.000    3981   88.941    2.347
 8  1  4        0    0.000    0.000    3981   82.997    1.960
 8  1  5        0    0.000    0.000    3981   70.361    0.489
 8  2  4        0    0.000    0.000    3981   86.432    1.955
 8  2  5        0    0.000    0.000    3981   69.357    0.489
 8  3  1        0    0.000    0.000    3981   94.287   45.423
 8  3  2        0    0.000    0.000    3981   88.313    3.113
 8  3  4        0    0.000    0.000    3981   86.983    1.993
 8  3  5        0    0.000    0.000    3981   69.643    0.482
 8  4  4        0    0.000    0.000    3981   85.417    2.008
 8  4  5        0    0.000    0.000    3981   68.760    0.437
 8  5  1        0    0.000    0.000    3981  105.635   34.536
 8  5  2        0    0.000    0.000    3981   88.548    2.356
 8  5  4        0    0.000    0.000    3981   83.723    1.985
 8  5  5        0    0.000    0.000    3981   68.865    0.380
 8  6  4        0    0.000    0.000    3981   88.166    2.002
 8  6  5        0    0.000    0.000    3981   70.033    0.350
 8  7  1        0    0.000    0.000    3981   97.744   48.144
 8  7  2        0    0.000    0.000    3981   86.824    3.246
 8  7  4        0    0.000    0.000    3981   83.672    5.325
 8  7  5        0    0.000    0.000    3981   68.601    0.556
 8  8  4        0    0.000    0.000    3981   66.562    5.260
 8  8  5        0    0.000    0.000    3981   63.262    0.548
 8  9  1        0    0.000    0.000    3981  104.232   46.248
 8  9  2        0    0.000    0.000    3981   87.312    3.146
 8  9  4        0    0.000    0.000    3981   91.006    1.980
 8  9  5        0    0.000    0.000    3981   69.141    0.401
 8 10  4        0    0.000    0.000    3981   89.124    1.999
 8 10  5        0    0.000    0.000    3981   69.557    0.499
 8 11  1        0    0.000    0.000    3981  100.541   54.888
 8 11  2        0    0.000    0.000    3981   86.795    3.682
 8 11  4        0    0.000    0.000    3981   89.820    2.374
 8 11  5        0    0.000    0.000    3981   69.133    0.419
 8 12  4        0    0.000    0.000    3981   94.163    1.945
 8 12  5        0    0.000    0.000    3981   69.058    0.362
 8 13  1        0    0.000    0.000    3981  105.699   47.894
 8 13  2        0    0.000    0.000    3981   85.950    3.191
 8 13  4        0    0.000    0.000    3981   89.893    1.995
 8 13  5        0    0.000    0.000    3981   70.110    0.383
 8 14  4        0    0.000    0.000    3981   90.682    1.988
 8 14  5        0    0.000    0.000    3981   70.140    0.405
 8 15  1        0    0.000    0.000    3981   90.872   35.843
 8 15  2        0    0.000    0.000    3981   88.110    2.458
 8 15  4        0    0.000    0.000    3981   89.321    1.998
 8 15  5        0    0.000    0.000    3981   70.222    0.449
 8 16  4        0    0.000    0.000    3981   99.166    2.050
 8 16  5        0    0.000    0.000    3981   69.784    0.437
 8 17  1        0    0.000    0.000    3981   99.354   67.641
 8 17  2        0    0.000    0.000    3981   86.421    4.460
 8 17  4        0    0.000    0.000    3981   62.070    5.194
 8 17  5        0    0.000    0.000    3981   74.532    0.592
 8 18  4        0    0.000    0.000    3981   58.729    5.381
 8 18  5        0    0.000    0.000    3981   74.529    0.614
 8 19  1        0    0.000    0.000    3981   96.498   66.056
 8 19  2        0    0.000    0.000    3981   85.905    4.468
 8 19  4        0    0.000    0.000    3981   57.947    2.029
 8 19  5        0    0.000    0.000    3981   76.831    0.490
 8 20  4        0    0.000    0.000    3981   57.215    2.057
 8 20  5        0    0.000    0.000    3981   75.499    0.538
 8 21  1        0    0.000    0.000    3981   94.283   43.394
 8 21  2        0    0.000    0.000    3981   85.633    2.907
 8 21  4        0    0.000    0.000    3981   47.302    2.009
 8 21  5        0    0.000    0.000    3981   76.237    0.527
 8 22  4        0    0.000    0.000    3981   61.198    2.044
 8 22  5        0    0.000    0.000    3981   77.253    0.531
 8 23  1        0    0.000    0.000    3981   92.900   31.823
 8 23  2        0    0.000    0.000    3981   85.554    2.252
 8 23  4        0    0.000    0.000    3981   64.682    5.282
 8 23  5        0    0.000    0.000    3981   75.341    0.611
 8 24  4        0    0.000    0.000    3981   93.630    5.685
 8 24  5        0    0.000    0.000    3981   74.804    0.629
 9  1  4        0    0.000    0.000    3981   69.477    1.987
 9  1  5        0    0.000    0.000    3981   75.718    0.513
 9  2  4        0    0.000    0.000    3981   62.816    2.155
 9  2  5        0    0.000    0.000    3981   77.551    0.534
 9  3  4        0    0.000    0.000    3981   57.205    2.259
 9  3  5        0    0.000    0.000    3981   75.339    0.541
 9  4  4        0    0.000    0.000    3981   67.803    2.102
 9  4  5        0    0.000    0.000    3981   75.604    0.520
 9  5  4        0    0.000    0.000    3981   63.118    2.030
 9  5  5        0    0.000    0.000    3981   76.259    0.527
 9  6  4        0    0.000    0.000    3981   70.988    2.147
 9  6  5        0    0.000    0.000    3981   76.209    0.522
 9  7  4        0    0.000    0.000    3981   56.807    5.726
 9  7  5        0    0.000    0.000    3981   73.024    0.629
 9  8  4        0    0.000    0.000    3981   61.469    5.717
 9  8  5        0    0.000    0.000    3981   76.235    0.635
 9  9  4        0    0.000    0.000    3981   68.216    2.039
 9  9  5        0    0.000    0.000    3981   76.400    0.529
 9 10  4        0    0.000    0.000    3981   72.605    2.065
 9 10  5        0    0.000    0.000    3981   75.931    0.479
