Run 6772  11-APR-01 10:22:21 
Total   32494 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
 6 21  5        0    0.000    0.000   32494   14.008    0.518
 6 22  4        0    0.000    0.000   32494   48.926    3.148
 6 22  5        0    0.000    0.000   32494   12.726    0.550
 6 23  1        0    0.000    0.000   32494   94.751    7.908
 6 23  2        0    0.000    0.000   32494   88.943    0.792
 6 23  4        0    0.000    0.000   32494   47.318    2.496
 6 23  5        0    0.000    0.000   32494   10.834    0.518
 6 24  4        0    0.000    0.000   32494   46.081    2.210
 6 24  5        0    0.000    0.000   32494   12.110    0.531
 7  1  4        0    0.000    0.000   32494   64.486    1.954
 7  1  5        0    0.000    0.000   32494   12.889    0.494
 7  2  4        0    0.000    0.000   32494   58.144    1.998
 7  2  5        0    0.000    0.000   32494   14.872    0.479
 7  3  4        0    0.000    0.000   32494   62.234    5.897
 7  3  5        0    0.000    0.000   32494   14.823    0.637
 7  4  4        0    0.000    0.000   32494   54.632    5.966
 7  4  5        0    0.000    0.000   32494   13.090    0.634
 7  5  4        0    0.000    0.000   32494   55.972    1.991
 7  5  5        0    0.000    0.000   32494   12.329    0.533
 7  6  4        0    0.000    0.000   32494   56.408    1.998
 7  6  5        0    0.000    0.000   32494   14.277    0.530
 7  7  4        0    0.000    0.000   32494   48.254    2.215
 7  7  5        0    0.000    0.000   32494   14.397    0.549
 7  8  4        0    0.000    0.000   32494   58.130    1.898
 7  8  5        0    0.000    0.000   32494   14.470    0.549
 7  9  4        0    0.000    0.000   32494   64.175    1.628
 7  9  5        0    0.000    0.000   32494   71.637    0.487
 7 10  4        0    0.000    0.000   32494   71.014    1.664
 7 10  5        0    0.000    0.000   32494   70.673    0.480
 7 11  4        0    0.000    0.000   32494   66.606    1.621
 7 11  5        0    0.000    0.000   32494   69.772    0.453
 7 12  4        0    0.000    0.000   32494   62.588    1.869
 7 12  5        0    0.000    0.000   32494   70.561    0.508
 7 13  4        0    0.000    0.000   32494   66.624    5.800
 7 13  5        0    0.000    0.000   32494   70.200    0.591
 7 14  4        0    0.000    0.000   32494   72.222    7.075
 7 14  5        0    0.000    0.000   32494   71.547    0.648
 7 15  4        0    0.000    0.000   32494   73.164    1.607
 7 15  5        0    0.000    0.000   32494   69.519    0.508
 7 16  4        0    0.000    0.000   32494   84.426    1.703
 7 16  5        0    0.000    0.000   32494   69.804    0.437
 7 17  4        0    0.000    0.000   32494   84.762    1.594
 7 17  5        0    0.000    0.000   32494   70.832    0.426
 7 18  4        0    0.000    0.000   32494   96.078    1.674
 7 18  5        0    0.000    0.000   32494   72.786    0.445
 7 19  4        0    0.000    0.000   32494   88.737    1.626
 7 19  5        0    0.000    0.000   32494   69.789    0.442
 7 20  4        0    0.000    0.000   32494   62.416    1.655
 7 20  5        0    0.000    0.000   32494   65.673    0.480
 7 21  4        0    0.000    0.000   32494   73.827    1.652
 7 21  5        0    0.000    0.000   32494   69.907    0.391
 7 22  4        0    0.000    0.000   32494   71.981    1.618
 7 22  5        0    0.000    0.000   32494   70.947    0.391
 7 23  4        0    0.000    0.000   32494   79.873    1.645
 7 23  5        0    0.000    0.000   32494   70.914    0.395
 7 24  4        0    0.000    0.000   32494   78.159    1.674
 7 24  5        0    0.000    0.000   32494   69.394    0.502
 8  1  1        0    0.000    0.000   32494   93.992   34.500
 8  1  2        0    0.000    0.000   32494   88.863    2.361
 8  1  4        0    0.000    0.000   32494   85.070    1.979
 8  1  5        0    0.000    0.000   32494   71.615    0.499
 8  2  4        0    0.000    0.000   32494   88.360    1.967
 8  2  5        0    0.000    0.000   32494   70.631    0.494
 8  3  1        0    0.000    0.000   32494   96.660   45.568
 8  3  2        0    0.000    0.000   32494   88.292    3.132
 8  3  4        0    0.000    0.000   32494   89.114    2.085
 8  3  5        0    0.000    0.000   32494   70.850    0.428
 8  4  4        0    0.000    0.000   32494   87.554    2.072
 8  4  5        0    0.000    0.000   32494   69.950    0.405
 8  5  1        0    0.000    0.000   32494  107.149   34.772
 8  5  2        0    0.000    0.000   32494   88.428    2.378
 8  5  4        0    0.000    0.000   32494   86.255    2.038
 8  5  5        0    0.000    0.000   32494   70.038    0.404
 8  6  4        0    0.000    0.000   32494   90.372    2.025
 8  6  5        0    0.000    0.000   32494   71.262    0.480
 8  7  1        0    0.000    0.000   32494   98.962   47.792
 8  7  2        0    0.000    0.000   32494   86.684    3.234
 8  7  4        0    0.000    0.000   32494   86.017    5.236
 8  7  5        0    0.000    0.000   32494   69.833    0.555
 8  8  4        0    0.000    0.000   32494   68.785    5.204
 8  8  5        0    0.000    0.000   32494   64.493    0.573
 8  9  1        0    0.000    0.000   32494  105.838   46.671
 8  9  2        0    0.000    0.000   32494   87.188    3.183
 8  9  4        0    0.000    0.000   32494   93.073    2.060
