||INDRA@GANIL|||01/04/2001||E372|||||||18/02/2003 11:50:42|||
|||||||||||||||||
|DLT 1 & 1bis|||Piedestaux/Automate||||||||||18/02/2003 11:50:42|||
Tape|Run|Events|Faraday1|Buffers|Gene direct|Gene mrq|G TM|TM %|Trigger|Cible|Evt/Far|T(min)|Date|Remarque etc.|cahier-page||
39|8327|248665|3303|12113|101432|6332|17313|18.205047318612|M>=3|natSn|75.2845897668786|9|||||
39|8328|248535|3282|12112|104884|6329|17485|17.7413626908833|M>=3|natSn|75.7266910420475|9|||||
39|8329|248197|3307|12110|102099|6325|17185|17.9432831457389|M>=3|natSn|75.0520108859994|9|||||
39|8330|248141|3385|12111|93420|3169|17457|19.3427219642996|M>=3|natSn|73.3060561299852|9|||||
39|8331|246875|3394|12112|93856|6310|17325|19.7895963265026|M>=3|natSn|72.7386564525633|8|||||
39|8332|247098|3368|12112|96597|6281|17237|19.0852119225829|M>=3|natSn|73.3663895486936|9|||||
39|8333|250599|3181|12113|115473|6299|17112|15.6740615897558|M>=3|natSn|78.7799434140207|9|||||
39|8334|249942|6298|12115|112480|6298|17290|16.2833625284888|M>=3|natSn|39.6859320419181|10|||||
39|8335|250742|3155|12112|118576|6314|17289|15.4005807842369|M>=3|natSn|79.4744849445325|11|||||
39|8336|251758|3071|12109|128411|6292|17251|14.1263849196276|M>=3|natSn|81.9791598827743|11.5|||||
39|8337|250870|3086|12111|130275|9471|17142|14.1899274858448|M>=3|natSn|81.2929358392741|12|||||
39|8338|250305|3181|12112|117954|6314|17424|15.6073092081691|M>=3|natSn|78.6875196479095|12|||||
39|8339|251777|3108|12111|123772|6297|17186|14.6294956373697|M>=3|natSn|81.0093307593308|11|||||
39|8340|249942|3127|12109|119592|6325|17386|15.3495722496402|M>=3|natSn|79.9302846178446|11|||||
39|8341|252961|3033|12109|138117|6296|17160|13.0176527260452|M>=3|natSn|83.4029014177382|12.5|||||
39|8342|249730|3143|12112|113316|6323|17224|16.0982494181862|M>=3|natSn|79.4559338211899|10|||||
39|8343|248995|3193|12113|103569|6187|17370|17.8369719249964|M>=3|natSn|77.981522079549|9|||||
39|8344|249152|3142|12113|109547|6312|17331|16.7879110766697|M>=3|natSn|20.5689754808883|10|||||
39|8345|250587|3040|12112|123517|6314|17540|14.9654872315555|M>=3|natSn|82.4299342105263|10|||||
39|8346|250158|3052|12113|120033|9460|17345|15.6864695721379|M>=3|natSn|81.9652686762778|11|||||
39|8347|243810|2923|11771|119488|6320|16866|14.9035062915312|M>=3|natSn|83.410879233664|7|||||
39|8348|857558|2170|12112|81172|3169|19335|24.7875081727626|M>=1|natSn|395.18801843318|8|||||
39|8349|851904|2113|12117|84910|6308|19367|24.6393221546526|M>=1|natSn|403.172740179839|6|||||
39|8350|688111|1688|9532|68663|3166|15482|23.6377238652152|M>=1|natSn|407.648696682464|11||arret sur disjonction|||
39|8351|856339|2028|12117|87695|6315|19401|23.8400098304252|M>=1|natSn|422.257889546351|8|||||
39|8352|841372|1990|11947|86867|6324|19765|24.5396868753337|M>=1|natSn|422.8|8|||||
39|8353|253869|2878|12110|144348|6308|17463|12.65068096204|M>=3|natSn|88.2102154273801|13|||||
39|8354|252581|2893|12115|145227|9482|17099|12.59641239088|M>=3|natSn|87.3076391289319|13|||||
39|8355|122173|1465|5900|61266|3154|8552|14.71640969163|M>=3|natSn|83.3945392491468|5.5||arret sur disjonction|||
39|8356|249950|3119|12112|100947|3159|17376|17.7690514173518|M>=3|natSn|80.1378647002244|9|||||
39|8357|249344|3054|12113|110286|6321|17392|16.728706776319|M>=3|natSn|81.645055664702|10|||||
39|8358|249672|3006|12111|114818|6317|17304|15.9482401083861|M>=3|natSn|83.0578842315369|10|||||
39|8359|252364|2836|12110|147539|9486|17214|12.4691241769465|M>=3|natSn|88.9858956276446|13|||||
39|8360|240132|2633|11406|152579|9490|16176|11.3048522248391|M>=3|natSn|91.2009115077858|14|||||
|||||||||||||||||
|Cumul|16344089||10.1083333333333|heures|1616892.56389118|||||||||||
|M>=3|||||taux horaire d'acquisition|||||||||||
|Cumul|6735386||1.06666666666667|heures|6314424.375|||||||||||
|M>=1|||||taux horaire d'acquisition|||||||||||
|||||||||||||||||
|DLT 39 & 39bis||129Xe+197Au  35 MeV/A|||||||||||18/02/2003 11:49:44|||
Tape|Run|Events|Faraday1|Buffers|Gene direct|Gene mrq|G TM|TM %|Trigger|Cible|Evt/Far|T(min)|Date|Remarque etc.|||
39|8361|1124945|5888|12117|71441|3171|18211|26.6749670426249|M>=1|197Au|191.057235054348|6|||||
39|8362|1124628|6033|12117|71586|3163|18870|27.5784458442337|M>=1|197Au|186.412729985082|6|||||
39|8363|1115269|5930|12110|74673|6319|18437|26.9728179770021|M>=1|197Au|188.072344013491|6|||||
39|8364|1128368|5930|12115|73334|3167|18893|26.9257628229795|M>=1|197Au|190.281281618887|7|||||
39|8365|1116556|5746|12046|71975|3158|18119|26.3292500399611|M>=1|197Au|194.318830490776|6|||||
39|8366|256722|10344|12108|163885|9484|17348|11.2356785253982|M>=3|197Au|24.8184454756381|15|||||
39|8367|257168|10106|12110|185041|12643|17298|10.0337590923329|M>=3|197Au|25.447061151791|16|||||
39|8368|99767|3909|4646|78755|3150|6684|8.8406851398717|M>=3|197Au|25.522384241494|7||arrete.disjonction HT chassis 1|||
39|8369|250915|11035|12114|129132|6317|17399|14.1668362984977|M>=3|197Au|22.73810602628|12|||||
39|8370|164966|7090|7928|93779|6327|11430|13.0700269862324|M>=3|197Au|23.267418899859|8||arrete.disjonction HT chassis 1|||
39|8371|252599|10614|12111|144187|9492|17249|12.8059690411671|M>=3|197Au|23.7986621443377|13|||||
39|8372|59945|2642|2933|34168|3162|4267|13.7618525446688|M>=3|197Au|22.6892505677517|3||arrete.disjonction HT chassis 1|||
39|8373|251773|10699|12110|139404|9501|17235|13.2675919724718|M>=3|197Au|23.5323862043182|12|||||
39|8374|251773|10699|12110|139404|9501|17235|13.2675919724718|M>=3|197Au|23.5323862043182|12||arrete.disjonction HT chassis 1|||
39|8375|253820|4940|12109|67358|3167|8043|12.5297938963406|M>=3|197Au|51.3805668016194|13|||||
39|8376|251303|10480|12111|151469|9495|17401|12.2564694944145|M>=3|197Au|23.9792938931298|13|||||
39|8377|249358|11548|12110|113540|6345|17523|16.3468445356593|M>=3|197Au|21.5931763075857|10|||||
39|8378|214872|9757|10387|111108|6336|14691|14.0218760737602|M>=3|197Au|22.0223429332787|10||run arrete.faisceau arrete|||
39|8379|249741|11481|12111|122633|6324|16950|14.5732488457471|M>=3|197Au|21.7525476874837|11|||||
39|8380|250301|11087|12109|136429|9494|17280|13.6132666325285|M>=3|197Au|22.5760800938036|12|||||
39|8381|252926|10653|12112|156473|9499|17702|12.0443071563678|M>=3|197Au|23.7422322350512|14|||||
39|8382|254438|10528|12110|151433|6329|17393|11.9865751461021|M>=3|197Au|24.1677431610942|14|||||
39|8383|259888|10124|12114|156936|9497|17557|11.9079755017329|M>=3|197Au|25.6704859739234|14|||||
39|8384|90606|3856|4361|53078|3172|6405|12.8341281609426|M>=3|197Au|23.4974066390042|4||arrete.disjonction HT chassis 1|||
39|8385|249521|11203|12110|117791|6325|17215|15.4441713168141|M>=3|197Au|22.2726948138891|10|||||
39|8386|250652|11209|12108|117881|6334|17369|15.5710149085139|M>=3|197Au|22.3616736550986|11|||||
39|8387|250843|11030|12114|121347|6327|17400|15.1278038601982|M>=3|197Au|22.7418857660925|11|||||
39|8388|249058|11787|12113|103423|6335|17334|17.8539057350033|M>=3|197Au|21.1298888606091|9|||||
39|8389|247655|11902|12116|100002|6341|17603|18.7943754604371|M>=3|197Au|20.8078474206016|9|||||
39|8390|250991|11821|12114|100757|3154|17562|17.9932993862894|M>=3|197Au|21.2326368327553|9|||||
39|8391|228274|10486|11050|98398|6330|15791|17.1514532736673|M>=3|197Au|21.7694068281518|9||arrete.changement DLT|||
|||||||||||||||||
|DLT 40& 40bis||||129Xe+197Au  35 MeV/A||||||||||||||
Tape|Run|Events|Faraday1|Buffers|Gene direct|Gene mrq|G TM|TM %|Trigger|Cible|Evt/Far|T(min)|Date|Remarque etc.|||
40|8392|255469|11675|12111|153913|9493|25282|17.5058856114112|M>=3|197Au|21.8817130620985|13|||||
40|8393|251819|11559|12113|110877|6333|17328|16.574839302112|M>=3|197Au|21.7855350808893|10|||||
40|8394|252169|11599|12111|107678|6322|17426|17.1928647539366|M>=3|197Au|21.7405810845763|9|||||
40|8395|252899|11382|12110|112326|6332|17360|16.3782855633338|M>=3|197Au|22.2192057634862|10|||||
40|8396|254511|11467|12093|112961|6328|17439|16.3542243020453|M>=3|197Au|22.1950815383274|10|||||
40|8397|253542|11535|12110|105157|6331|17367|17.5733106672333|M>=3|197Au|21.9802340702211|10|||||
40|8398|255960|11409|12113|109097|6336|17444|16.9753116454686|M>=3|197Au|22.4349198001578|10|||||
40|8399|256871|11128|12112|114935|6324|17571|16.1779193636004|M>=3|197Au|23.0833033788641|10|||||
40|8400|259267|10906|12111|122760|6329|17727|15.2253265882798|M>=3|197Au|23.7728773152393|11|||||
40|8401|260836|10588|12112|133583|6321|17410|13.68043877984|M>=3|197Au|24.6350585568568|12|||||
40|8402|262560|10237|12110|153687|9495|17544|12.1671105193076|M>=3|197Au|25.6481391032529|14|||||
40|8403|262641|10550|12109|150267|9487|17509|12.437135956812|M>=3|197Au|24.8948815165877|13|||||
40|8404|263713|10669|12111|142665|6327|17488|12.8269447989555|M>=3|197Au|24.7176867560221|13|||||
40|8405|260162|11071|12111|117703|6319|17707|15.8972563384328|M>=3|197Au|23.4994128804986|11|||||
40|8406|259291|10896|12112|122822|9494|17284|15.2513059438091|M>=3|197Au|23.7968979441997|11|||||
40|8407|263675|10937|12111|125706|6317|17591|14.7341882417978|M>=3|197Au|24.108530675688|11|||||
40|8408|265163|10764|12113|133050|6330|17484|13.7973484848485|M>=3|197Au|24.6342437755481|12|||||
40|8409|145715|5696|6612|88469|6330|9624|11.7167240896529|M>=3|197Au|25.5819873595506|8||run arrete.disjonction HT chassis 1|||
40|8410|266771|10791|12111|132070|6331|17714|14.0879122627029|M>=3|197Au|24.7216198684089|12|||||
40|8411|1031|108|49|828|0|329|39.7342995169082|M>=3|197Au|9.5462962962963|0||run arrete.disjonction HT chassis 1|||
40|8412|264467|11276|12112|92462|3167|17600|19.7099501651828|M>=3|197Au|23.4539730400851|8|||||
40|8413|264071|11083|12112|96432|6325|17516|19.439111278813|M>=3|197Au|23.8266714788415|8|||||
40|8414|264024|11078|12115|99592|6322|17764|19.0457810657232|M>=3|197Au|23.8331828849973|9|||||
40|8415|265224|10863|12112|106206|6325|17595|17.6159629959652|M>=3|197Au|24.4153548743441|9.5|||||
40|8416|267289|10862|12113|111603|6333|17625|16.7426617269877|M>=3|197Au|24.6077149696189|10||disjonc. Chassis 1 pendant run|||
40|8417|267625|10576|12113|115878|6327|17602|16.0674023970571|M>=3|197Au|25.3049357034796|10|||||
40|8418|270070|10509|12110|119658|6327|17704|15.6214980896666|M>=3|197Au|25.6989247311828|11|||||
40|8419|274931|10462|12112|124245|6318|17844|15.131394845964|M>=3|197Au|26.2790097495699|11|||||
40|8420|274544|10323|12110|125057|6328|17632|14.8506262160045|M>=3|197Au|26.5953695631115|11|||||
40|8421|274698|10475|12117|121842|6332|17963|15.5510345424639|M>=3|197Au|26.2241527446301|11|||||
40|8422|268586|11281|12113|92356|6323|17666|20.5339811467693|M>=3|197Au|23.8087049020477|8|||||
40|8423|269507|11350|12117|90713|6324|17857|21.1603408027113|M>=3|197Au|23.7451101321586|8|||||
40|8424|271496|11714|12116|84542|3166|18159|22.314933149823|M>=3|197Au|23.1770530988561|7.5|||||
40|8425|267884|11582|12114|86339|6324|17670|22.0833593701181|M>=3|197Au|23.1293386289069|8|||||
40|8426|279965|10081|12109|127221|6325|18065|14.9425952885124|M>=3|197Au|27.7715504414245|12|||||
40|8427|278763|10015|12111|126077|6324|18000|15.0309386821207|M>=3|197Au|27.8345481777334|11.5|||||
40|8428|276551|9920|12110|131957|9491|17786|14.523214606503|M>=3|197Au|27.878125|12|||||
40|8429|279270|10045|12111|131201|6325|17820|14.2701559947468|M>=3|197Au|27.8018914883026|12|||||
40|8430|279765|10006|12110|127297|6335|18007|14.886493278881|M>=3|197Au|27.9597241655007|11|||||
40|8431|280006|9995|12110|133407|9481|17978|14.5070445265723|M>=3|197Au|28.0146073036518|12|||||
40|8432|285945|10218|12109|140247|6333|17935|13.3929238167779|M>=3|197Au|27.9844392248972|13|||||
40|8433|283046|10593|12118|130821|6324|17909|14.3850855843916|M>=3|197Au|26.7200981780421|12|||||
40|8434|153628|5900|6660|72055|6324|9856|14.994447064551|M>=3|197Au|26.0386440677966|6.5||disjonction ht 1 et panne faisceau|||
40|8435|279861|10001|12110|138063|9485|17513|13.6205260620013|M>=3|197Au|27.983301669833|13|||||
40|8436|214816|7603|9066|105814|3167|13823|13.4665406685047|M>=3|197Au|28.2541102196501|9||run arrete.disjonction HT chassis 1|||
40|8437|282525|9727|12109|147389|9485|17882|12.9669915303399|M>=3|197Au|29.0454405263699|13|||||
40|8438|285976|9950|12112|141992|6331|18078|13.325863733866|M>=3|197Au|28.7413065326633|13|||||
40|8439|234696|8529|10066|108340|6327|14914|14.6197053316734|M>=3|197Au|27.5174111853676|9|||||
|||||||||||||||||
|Cumul|18163169||13|heures|1397166.84615385|||||||||||
|M>=3|||||taux horaire d'acquisition|||||||||||
|Cumul|5609766||0.516666666666667|heures|10857611.6129032|||||||||||
|M>=1|||||taux horaire d'acquisition|||||||||||
|||||||||||||||||
DLT 10& 10 bis|40|et 40bis|||Thoron||||||||||||
Tape|Run|Events|Faraday1|Buffers|Gene direct|Gene mrq|G TM|TM %|Trigger|Cible|Evt/Far|T(min)|Date|Remarque etc.|||
40|8440|533008|0|3587|1468080|0|11751|0.800433218898153|M>=1|Thoron|0|131|30/04/2001|Angle  0 gain 1 sur Si cour 2-5|||
40|8441|1721435|0|12108|1196186|0|34781|2.90765817356164|M>=1|Thoron|0|107||Angle  0 gain 1.41 Si cour 2-5|||
40|8442|351276|0|2478|257242|0|7260|2.82224520101694|M>=1|Thoron|0|23||Angle  0 gain 1.41 Si cour 2-5|||
|||||||||||||||||
40|8443|1701651|0|12108|635656|0|30282|4.76389745396881|M>=1|Thoron|0|60||Angle  -180|||
40|8444|1595983|0|11368|642834|0|30785|4.78895017998426|M>=1|Thoron|0|58||Angle  -180|||
|||||||||||||||||
40|8445|88745|0|699|277|0|0|0|M>=1|Thoron|0|195||Angle  -90|||
|||||||||||||||||
40|8446|924599|0|6622|929176|0|20177|2.17149388275203|M>=1|Thoron|0|84||Angle  0 gain 1 sur Si cour 2-5|||
|||||||||||||||||
DLT 10& 10 bis|41|et 41bis|||||||||||||||
Tape|Run|Events|Faraday1|Buffers|Gene direct|Gene mrq|G TM|TM %|Trigger|Cible|Evt/Far|T(min)|Date|Remarque etc.|||
41|8447|1683366|0|12108|1665679|0|35596|2.13702640184573|M>=1|Thoron|0|149||Angle  0 gain 1 sur Si cour 2-5|||
41|8448|1667526|0|12108|2014510|0|35900|1.78207107435555|M>=1|Thoron|0|180||Angle  0 gain 1 sur Si cour 2-5|||
41|8449|1460109|0|10714|2027445|0|32661|1.61094382338362|M>=1|Thoron|0|182||Angle  0 gain 1 sur Si cour 2-5|||
|||||||||||||||||
DLT 10& 10 bis|41|et 41bis|||Piedestaux - Automate||||||||||||
Tape|Run|Events|Faraday1|Buffers|Gene direct|Gene mrq|G TM|TM %|Trigger|Cible|Evt/Far|T(min)|Date|Remarque etc.|||
41|8449|47581|0|11900|190533|190533|0|0|M>=1||0|17|01/05/2001|Run Piedestal Chio/Si/Etalon|||
41|8450|46116|0|11532|184693|184693|0|0|M>=1||0|17||Run Piedestal Csi|||
41|8451|32314|0|6647|257797|256457|0|0|M>=1||0|23||Run Automate  Si/Chio.Probleme MRQ|||
41|8452|89753|0|4455|1457550|1457550|0|0|M>=1||0|131||Run Automate  Si/Chio|||
|||||||||||||||||
DLT 10& 10 bis|41|et 41bis|||Brho = 2.13497 Tm||||||||||||
Tape|Run|Events|Faraday1|Buffers|Gene direct|Gene mrq|G TM|TM %|Trigger|Cible|Evt/Far|T(min)|Date|Remarque etc.|||
41|8453|1367722|24|12108|256454|15796|25335|10.5273874128431|M>=1|Ta|56988.4166666667|23|02/05/2001|trig=1 à 9. G=1. Exploitable C1à C4|||
41|8454|980861|18|8665|184850|9472|18334|10.4539908084252|M>=1|Ta|54492.2777777778|17|||||
41|8455|1388903|21|12110|150740|9465|22368|15.8329499203681|M>=1|Ta|66138.2380952381|14||trig=1/9. G=1.41.Exploitable C1à 4|||
41|8456|959737|13|8261|94754|3139|15548|16.9710200294712|M>=1|Ta|73825.9230769231|9|||||
|||||||||||||||||
41|8457|1026396|11|12117|79692|3164|20370|26.6177085511185|M>=1|C|93308.7272727273|7||trig=1/9. G=1|||
41|8458|1020365|12|12110|86787|6298|20631|25.6320739479929|M>=1|C|85030.4166666667|8|||||
41|8459|1028896|12|12115|83543|3175|20966|26.0874975114473|M>=1|C|85741.3333333333|7|||||
41|8460|1026097|12|12113|83594|6307|20302|26.2683245565231|M>=1|C|85508.0833333333|8|||||
41|8461|1029775|12|12117|82765|3171|20877|26.2293640224137|M>=1|C|85814.5833333333|7|||||
41|8462|1020538|12|12112|83627|6322|20156|26.0733458379148|M>=1|C|85044.8333333333|8|||||
41|8463|887248|10|10482|73162|3164|18166|25.9521700620018|M>=1|C|88724.8|7|||||
41|8464|1029110|12|12113|83653|3155|20725|25.7459812666153|M>=1|C|85759.1666666667|7||trig=1/9. G=1.41|||
41|8465|1021348|12|12117|88351|6342|20940|25.5337828774891|M>=1|C|85112.3333333333|8|03/05/2001||||
41|8466|1024507|11|12117|79492|3158|20577|26.956533130715|M>=1|C|93137|7|||||
41|8467|1025933|13|12116|70402|3174|20531|30.5393586005831|M>=1|C|78917.9230769231|6|||||
41|8468|1023974|12|12117|69648|3173|20664|31.085370440015|M>=1|C|85331.1666666667|6|||||
41|8469|1026342|13|12119|73021|5668|21236|31.5294047778124|M>=1|C|78949.3846153846|6|||||
41|8470|1023245|12|12117|70248|3171|20946|31.226799051836|M>=1|C|85270.4166666667|7|||||
41|8471|913918|12|10802|63453|3159|19113|31.6996716091153|M>=1||76159.8333333333|6|||||
|||||||||||||||||
DLT 10& 10 bis|41|et 41bis|||Brho = 0.5863 Tm||||||||||||
Tape|Run|Events|Faraday1|Buffers|Gene direct|Gene mrq|G TM|TM %|Trigger|Cible|Evt/Far|T(min)|Date|Remarque etc.|||
41|8472|559145|20|4836|339226|19008|11843|3.69841795276968|M>=1|C|27957.25|30||Trig C.2à9. Gain 1 - arret disjonc. Ht ch1|||
41|8473|1374579|48|12108|908149|51662|28863|3.36992855700087|M>=1|C|28637.0625|71||Gain 1|||
41|8474|887736|32|7808|581969|33018|18540|3.37735061963636|M>=1|C|27741.75|52||Gain 1|||
41|8475|1375908|51|12108|902003|50620|28524|3.35031354866141|M>=1|C|26978.5882352941|81||Gain 1.41|||
41|8476|930943|34|8210|602572|34814|19553|3.44389687155443|M>=1|C|27380.6764705882|54||Gain 1.41|||
41|8477|1029033|32|8475|553902|31638|21331|4.08433282784186|M>=1|C|32157.28125|49||arrete.disjonction HT chassis 1|||
41|8478|763787|24|6500|410881|22118|15921|4.09529713475819|M>=1|C|31824.4583333333|37||arrete faisceau.4 minutes|||
41|8479|1431119|48|12108|745785|41018|29669|4.20976010511275|M>=1|C|29814.9791666667|6|||||
41|8480|724439|26|6151|378600|22123|15182|4.25890029370759|M>=1|C|27863.0384615385|34||arrete pour changement declanchement|||
41|8481|602712|13|4922|187087|12648|11600|6.64988907297107|M>=1|C|46362.4615384615|16||declenchement cour 2 à 17.disjonct HT|||
41|8482|1617498|13|12112|197191|12642|23098|12.5159171818867|M>=1|C|124422.923076923|18||intensite augmentee|||
41|8483|662171|2|4740|35628|0|7751|21.7553609520602|M>=1|C|331085.5|3|||||
41|8484|1597088|8|12108|180215|9492|25831|15.1303573625112|M>=1|C|199636|16||declanchement cour 6-17|||
41|8485|1032530|6|7806|107876|6335|16475|16.2249731635497|M>=1|C|172088.333333333|10||arrete.disjonction HT chassis 1|||
41|8486|1603987|9|12109|160518|9484|25148|16.6505555040587|M>=1|C|178220.777777778|14|||||
41|8487|1600590|11|12109|157147|9485|24955|16.9000826211212|M>=1|C|145508.181818182|14|||||
41|8488|1552984|8|11654|148692|6310|24195|16.9930187804638|M>=1|C|194123|14||arrete pour changement cible|||
41|8489|1676943|5|12116|71435|3164|18669|27.3454321747155|M>=1|Ta|335388.6|6||decl cour 2 à 17.boucl sur C1 G=1.41|||
41|8490|1653410|4|12118|76496|6328|16781|23.9154600387641|M>=1|Ta|413352.5|7|||||
41|8491|1667723|5|12117|74266|3166|16773|23.5907172995781|M>=1|Ta|333544.6|7|||||
41|8492|1515272|3|10987|67183|3153|15030|23.4733718569421|M>=1|Ta|505090.666666667|6||arrete pour changement de gain|||
41|8493|1663397|4|12117|74701|3175|16930|23.6697145094092|M>=1|Ta|415849.25|7||gains silicium cour 2-5 changees a1.|||
41|8494|1496581|3|10960|70172|6321|15328|24.0058887096522|M>=1|Ta|498860.333333333|6|||||
41|8495|1584192|10|12110|169751|9496|25807|16.1037097126455|M>=1|Ta|158419.2|15||Declenchement cour 6 à 17|||
41|8496|1578330|9|12111|168814|9501|25618|16.08029476565|M>=1|Ta|175370|15|||||
41|8497|1582633|9|12109|169468|9503|25748|16.0960210045948|M>=1|Ta|175848.111111111|15|||||
41|8498|1579133|10|12109|167541|9499|25627|16.2153098543425|M>=1|Ta|157913.3|15|||||
41|8499|1458038|9|11178|156982|9499|24952|16.9185601052325|M>=1|Ta|162004.222222222|14|||||
|||||||||||||||||
|||||||||||||||||
DLT 10& 10 bis|41|et 41bis|||Brho = 1.2313 Tm||||||||||||
Tape|Run|Events|Faraday1|Buffers|Gene direct|Gene mrq|G TM|TM %|Trigger|Cible|Evt/Far|T(min)||Remarque etc.|||
41|8500|1628925|4|12117|71507|3155|18012|26.3518258426966|M>=1|Ta|407231.25|7||Trig 2-17|||
41|8501|1611069|5|12117|75151|6343|18599|27.0302871759098|M>=1|Ta|322213.8|6|||||
41|8502|1571872|4|11730|67794|3155|18767|29.0335555933724|M>=1|Ta|392968|6|||||
41|8503|1618857|3|12108|76262|3710|17387|23.9648803616716|M>=1|Ta|539619|6|||||
41|8504|1616918|4|12118|76699|4994|17101|23.8491039676452|M>=1|Ta|404229.5|7|||||
41|8505|1618082|4|12116|76241|3167|18030|24.6736185236883|M>=1|Ta|404520.5|7|||||
41|8506|1605605|5|12050|78863|6328|17195|23.7057972013511|M>=1|Ta|321121|7||arrete.changement cible: carbone|||
41|8507|1588243|5|12116|75449|6336|17869|25.8547595966027|M>=1|C|317648.6|6|||||
41|8508|1593627|4|12117|70333|3159|17809|26.5117456158633|M>=1|C|398406.75|7|||||
41|8509|1589893|5|12117|71477|3160|18182|26.6141663129236|M>=1|C|317978.6|6|||||
41|8510|1576699|5|12116|76219|6332|18005|25.7630174424428|M>=1|C|315339.8|7|||||
41|8511|1580106|5|12109|72810|3156|18389|26.4004938696988|M>=1|C|316021.2|6|||||
41|8512|1582127|5|12117|84559|3174|19352|23.7783375314861|M>=1|C|316425.4|8|||||
41|8513|1577862|4|12118|73231|6320|17653|26.3828070122999|M>=1|C|394465.5|7|||||
41|8514|1593131|5|12117|72206|3174|18896|27.3728126086453|M>=1|C|318626.2|7|||||
41|8515|1459635|4|11129|65086|3162|16168|26.1094244557845|M>=1|C|364908.75|6|||||
|||||||||||||||||
DLT 10& 10 bis|42|et 42bis|||Brho = 1.2313 Tm||||||||||||
Tape|Run|Events|Faraday1|Buffers|Gene direct|Gene mrq|G TM|TM %|Trigger|Cible|Evt/Far|T(min)||Remarque etc.|||
42|8516|1580758|5|12117|91378|6312|26524|31.1804951449463|M>=1|C|316151.6|7||Trig 2-17 gain  à 1|||
42|8517|1593768|5|12117|87469|3175|19194|22.7703039362232|M>=1|C|318753.6|8|||||
42|8518|1590154|4|12117|72089|3165|18894|27.4128025071093|M>=1|C|397538.5|6|||||
42|8519|1450178|3|11120|52690|3151|13637|27.5278063747754|M>=1|C|483392.666666667|4|||||
|||||||||||||||||
|||||||||||||||||
DLT 10& 10 bis|42|et 42bis|||Brho = 1.8391 Tm||||||||||||
Tape|Run|Events|Faraday1|Buffers|Gene direct|Gene mrq|G TM|TM %|Trigger|Cible|Evt/Far|T(min)||Remarque etc.|||
42|8520|283484|4|3170|17198|0|8827|51.3257355506454|M>=1|C|70871|2||trig 2 à 13 g=1 arrete pour changer trig |||
42|8521|927688|11|12112|100975|6326|21702|22.9289268771989|M>=1|C|84335.2727272727|9||trig 1à 11 gain=1|||
42|8522|929579|13|12111|103524|6336|21866|22.4986623863028|M>=1|C|71506.0769230769|10|||||
42|8523|929708|12|12117|101535|6317|22380|23.5039593354198|M>=1|C|77475.6666666667|6|||||
42|8524|931925|12|12111|97648|3175|21872|23.1515882844834|M>=1|C|77660.4166666667|8|||||
42|8525|854877|10|11164|92749|6313|19994|23.1315655513906|M>=1|C|85487.7|8||arret changer de gain. disjonc rack 1|||
42|8526|936642|12|12114|101155|6340|22009|23.2125718504456|M>=1|C|78053.5|9||gain=1.41|||
42|8527|930673|12|12113|102738|6331|22115|22.9392056593401|M>=1|C|77556.0833333333|9|||||
42|8528|929261|12|12111|101572|6317|21952|23.0455094220776|M>=1|C|77438.4166666667|9|||||
42|8529|941307|13|12117|105925|3177|22395|21.7960446918675|M>=1|C|72408.2307692308|10|||||
42|8530|938171|11|12115|105976|6297|22140|22.2112982674385|M>=1|C|85288.2727272727|10|||||
42|8531|843213|11|10993|96855|6341|20112|22.2197671078507|M>=1|C|76655.7272727273|9||arret et changement de cible cibleTA|||
42|8532|1417231|16|12110|136067|6338|22456|17.3099307016935|M>=1|Ta|88576.9375|12|||||
42|8533|1409242|15|12111|139914|9493|22590|17.3208302343948|M>=1|Ta|93949.4666666667|12|||||
42|8534|724379|8|6084|71578|3162|11834|17.2971234798877|M>=1|Ta|90547.375|7||disjonction chassis 1|||
42|8535|1419325|16|12108|140880|6340|22809|16.9533224319905|M>=1|Ta|88707.8125|12|||||
42|8536|1316996|14|11303|133993|9490|21148|16.9859360818615|M>=1|Ta|94071.1428571429|10|||||
42|8537|1419616|15|12110|143287|6328|22769|16.6246832993816|M>=1|Ta|94641.0666666667|13||gain=1|||
42|8538|1408120|15|12109|147007|9490|22725|16.5252296079757|M>=1|Ta|93874.6666666667|13|||||
42|8539|1419500|15|12108|144469|6356|22786|16.4980849014937|M>=1|Ta|94633.3333333333|13|||||
42|8540|1414585|16|12109|149137|9040|22670|16.1816455741379|M>=1|Ta|88411.5625|13|||||
42|8541|1408097|17|12110|150062|9497|22889|16.2835698787038|M>=1|Ta|82829.2352941177|14|||||
42|8542|1252606|14|10709|131734|6333|20694|16.5022607475219|M>=1|Ta|89471.8571428571|12|||||
||||||||||||||trigger de 1 à 17 gain 1|||
|||||||||||||||||
DLT 10& 10 bis|42|et 42bis|||Brho = 0.7708 Tm||||||||||||
Tape|Run|Events|Faraday1|Buffers|Gene direct|Gene mrq|G TM|TM %|Trigger|Cible|Evt/Far|T(min)||Remarque etc.|||
42|8543|1612124|6|12117|110390|6313|20451|19.6498746120661|M>=1|Ta|268687.333333333|10||ouverture 11 pi trigger de 1 à 17 gain 1|||
42|8544|1612487|6|12115|111050|6339|20458|19.5375843989648|M>=1|Ta|268747.833333333|10|||||
42|8545|1608913|5|12111|112457|6329|20530|19.3445650535203|M>=1|Ta|321782.6|10|||||
42|8546|1623981|6|12112|106581|6315|20155|20.1015299303852|M>=1|Ta|270663.5|10|||||
