Run 8190  26-APR-01 14:54:40 
Total   10943 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
 8  5  5        0    0.000    0.000   10943   70.022    0.416
 8  6  4        0    0.000    0.000   10943   91.013    1.957
 8  6  5        0    0.000    0.000   10943   71.381    0.504
 8  7  1        0    0.000    0.000   10943   99.982   48.007
 8  7  2        0    0.000    0.000   10943   85.764    3.252
 8  7  4        0    0.000    0.000   10943   86.542    5.323
 8  7  5        0    0.000    0.000   10943   69.835    0.567
 8  8  4        0    0.000    0.000   10943   69.247    5.216
 8  8  5        0    0.000    0.000   10943   64.500    0.572
 8  9  1        0    0.000    0.000   10943  106.943   46.825
 8  9  2        0    0.000    0.000   10943   86.358    3.194
 8  9  4        0    0.000    0.000   10943   93.492    1.999
 8  9  5        0    0.000    0.000   10943   70.474    0.508
 8 10  4        0    0.000    0.000   10943   91.442    1.986
 8 10  5        0    0.000    0.000   10943   70.871    0.405
 8 11  1        0    0.000    0.000   10943  103.580   54.188
 8 11  2        0    0.000    0.000   10943   85.818    3.656
 8 11  4        0    0.000    0.000   10943   92.495    2.506
 8 11  5        0    0.000    0.000   10943   70.372    0.507
 8 12  4        0    0.000    0.000   10943   97.158    1.961
 8 12  5        0    0.000    0.000   10943   70.360    0.497
 8 13  1        0    0.000    0.000   10943  108.918   47.298
 8 13  2        0    0.000    0.000   10943   84.918    3.168
 8 13  4        0    0.000    0.000   10943   92.109    2.010
 8 13  5        0    0.000    0.000   10943   71.477    0.508
 8 14  4        0    0.000    0.000   10943   93.841    1.994
 8 14  5        0    0.000    0.000   10943   71.409    0.504
 8 15  1        0    0.000    0.000   10943   94.509   35.927
 8 15  2        0    0.000    0.000   10943   87.158    2.459
 8 15  4        0    0.000    0.000   10943   92.502    1.966
 8 15  5        0    0.000    0.000   10943   71.603    0.498
 8 16  4        0    0.000    0.000   10943  102.282    2.091
 8 16  5        0    0.000    0.000   10943   71.024    0.415
 8 17  1        0    0.000    0.000   10943  102.951   68.279
 8 17  2        0    0.000    0.000   10943   85.466    4.498
 8 17  4        0    0.000    0.000   10943   63.882    5.296
 8 17  5        0    0.000    0.000   10943   76.398    0.623
 8 18  4        0    0.000    0.000   10943   60.680    5.300
 8 18  5        0    0.000    0.000   10943   76.266    0.660
 8 19  1        0    0.000    0.000   10943   99.661   66.319
 8 19  2        0    0.000    0.000   10943   84.943    4.507
 8 19  4        0    0.000    0.000   10943   60.069    2.034
 8 19  5        0    0.000    0.000   10943   78.700    0.571
 8 20  4        0    0.000    0.000   10943   59.251    2.085
 8 20  5        0    0.000    0.000   10943   77.348    0.591
 8 21  1        0    0.000    0.000   10943   97.279   43.376
 8 21  2        0    0.000    0.000   10943   84.629    2.915
 8 21  4        0    0.000    0.000   10943   48.642    2.014
 8 21  5        0    0.000    0.000   10943   78.170    0.583
 8 22  4        0    0.000    0.000   10943   62.998    2.037
 8 22  5        0    0.000    0.000   10943   79.134    0.576
 8 23  1        0    0.000    0.000   10943   96.013   32.343
 8 23  2        0    0.000    0.000   10943   84.510    2.279
