Run 8191  26-APR-01 15:13:24 
Total    9091 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
11  4  8        0    0.000    0.000    9091   42.828    0.475
11  5  7        0    0.000    0.000    9091   20.937    0.318
11  5  8        0    0.000    0.000    9091   36.391    0.857
11  6  7        0    0.000    0.000    9091   24.463    0.518
11  6  8        0    0.000    0.000    9091   38.837    0.637
11  7  7        0    0.000    0.000    9091   24.009    0.101
11  7  8        0    0.000    0.000    9091   39.720    0.482
11  8  7        0    0.000    0.000    9091   24.741    0.438
11  8  8        0    0.000    0.000    9091   40.237    0.471
11  9  7        0    0.000    0.000    9091   20.998    0.047
11  9  8        0    0.000    0.000    9091   35.535    0.499
11 10  7        0    0.000    0.000    9091   24.000    0.033
11 10  8        0    0.000    0.000    9091   38.675    0.473
11 11  7        0    0.000    0.000    9091   20.393    0.488
11 11  8        0    0.000    0.000    9091   35.465    0.500
11 12  7        0    0.000    0.000    9091   23.037    0.188
11 12  8        0    0.000    0.000    9091   37.824    0.475
11 13  7        0    0.000    0.000    9091   18.004    0.059
11 13  8        0    0.000    0.000    9091   32.059    0.407
11 14  7        0    0.000    0.000    9091   18.066    0.248
11 14  8        0    0.000    0.000    9091   32.717    0.451
11 15  7        0    0.000    0.000    9091   17.160    0.367
11 15  8        0    0.000    0.000    9091   33.248    0.437
11 16  7        0    0.000    0.000    9091   15.309    0.462
11 16  8        0    0.000    0.000    9091   30.828    0.485
11 17  7        0    0.000    0.000    9091   15.573    0.498
11 17  8        0    0.000    0.000    9091   32.547    0.542
11 18  7        0    0.000    0.000    9091   17.566    0.496
11 18  8        0    0.000    0.000    9091   34.310    0.464
11 19  7        0    0.000    0.000    9091   16.988    0.109
11 19  8        0    0.000    0.000    9091   34.597    0.493
11 20  7        0    0.000    0.000    9091   13.791    0.408
11 20  8        0    0.000    0.000    9091   31.033    0.332
11 21  7        0    0.000    0.000    9091   13.051    0.221
11 21  8        0    0.000    0.000    9091   31.083    0.293
11 22  7        0    0.000    0.000    9091   11.001    0.036
11 22  8        0    0.000    0.000    9091   28.816    0.468
11 23  7        0    0.000    0.000    9091   10.001    0.035
11 23  8        0    0.000    0.000    9091   26.096    0.331
11 24  7        0    0.000    0.000    9091   10.040    0.201
11 24  8        0    0.000    0.000    9091   27.572    0.497
12  1  7        0    0.000    0.000    9091   26.002    0.115
12  1  8        0    0.000    0.000    9091   41.885    0.470
12  2  7        0    0.000    0.000    9091   31.986    0.737
12  2  8        0    0.000    0.000    9091   50.750    1.690
12  3  7        0    0.000    0.000    9091   32.019    0.137
12  3  8        0    0.000    0.000    9091   46.454    0.907
12  4  7        0    0.000    0.000    9091   33.947    0.226
