Run 6773  11-APR-01 10:39:32 
Total   27455 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
 8 18  7        0    0.000    0.000   27455   25.006    0.082
 8 18  8        0    0.000    0.000   27455   35.110    0.402
 8 19  7        0    0.000    0.000   27455   22.198    0.399
 8 19  8        0    0.000    0.000   27455   31.872    0.419
 8 20  7        0    0.000    0.000   27455   23.005    0.071
 8 20  8        0    0.000    0.000   27455   33.432    0.498
 8 21  7        0    0.000    0.000   27455   19.007    0.091
 8 21  8        0    0.000    0.000   27455   30.349    0.479
 8 22  7        0    0.000    0.000   27455   16.518    0.500
 8 22  8        0    0.000    0.000   27455   26.322    0.470
 8 23  7        0    0.000    0.000   27455   19.000    0.034
 8 23  8        0    0.000    0.000   27455   29.763    0.431
 8 24  7        0    0.000    0.000   27455   19.299    0.459
 8 24  8        0    0.000    0.000   27455   27.593    0.495
 9  1  7        0    0.000    0.000   27455   26.028    0.259
 9  1  8        0    0.000    0.000   27455   32.505    0.612
 9  2  7        0    0.000    0.000   27455   27.997    0.133
 9  2  8        0    0.000    0.000   27455   36.134    0.579
 9  3  7        0    0.000    0.000   27455   30.419    0.493
 9  3  8        0    0.000    0.000   27455   38.128    0.423
 9  4  7        0    0.000    0.000   27455   31.049    0.216
 9  4  8        0    0.000    0.000   27455   37.866    0.479
 9  5  7        0    0.000    0.000   27455   30.020    0.143
 9  5  8        0    0.000    0.000   27455   37.273    0.533
 9  6  7        0    0.000    0.000   27455   30.141    0.348
 9  6  8        0    0.000    0.000   27455   36.216    0.496
 9  7  7        0    0.000    0.000   27455   30.835    0.371
 9  7  8        0    0.000    0.000   27455   38.637    0.501
 9  8  7        0    0.000    0.000   27455   30.791    0.407
 9  8  8        0    0.000    0.000   27455   39.007    0.494
 9  9  7        0    0.000    0.000   27455   30.933    0.250
 9  9  8        0    0.000    0.000   27455   37.799    0.793
 9 10  7        0    0.000    0.000   27455   33.035    0.212
 9 10  8        0    0.000    0.000   27455   41.010    0.508
 9 11  7        0    0.000    0.000   27455   29.335    0.472
 9 11  8        0    0.000    0.000   27455   36.488    0.502
 9 12  7        0    0.000    0.000   27455   27.940    0.237
 9 12  8        0    0.000    0.000   27455   33.878    0.476
 9 13  7        0    0.000    0.000   27455   26.345    0.475
 9 13  8        0    0.000    0.000   27455   32.233    0.436
 9 14  7        0    0.000    0.000   27455   26.951    0.216
 9 14  8        0    0.000    0.000   27455   35.764    0.455
 9 15  7        0    0.000    0.000   27455   26.982    0.136
 9 15  8        0    0.000    0.000   27455   34.410    0.494
 9 16  7        0    0.000    0.000   27455   24.788    0.408
 9 16  8        0    0.000    0.000   27455   30.828    0.435
 9 17  7        0    0.000    0.000   27455   24.987    0.116
 9 17  8        0    0.000    0.000   27455   32.222    0.435
 9 18  7        0    0.000    0.000   27455   23.379    0.485
 9 18  8        0    0.000    0.000   27455   29.902    0.392
 9 19  7        0    0.000    0.000   27455   23.595    0.491
 9 19  8        0    0.000    0.000   27455   29.408    0.504
 9 20  7        0    0.000    0.000   27455   23.028    0.167
 9 20  8        0    0.000    0.000   27455   30.397    0.513
 9 21  7        0    0.000    0.000   27455   21.981    0.142
 9 21  8        0    0.000    0.000   27455   28.466    0.523
 9 22  7        0    0.000    0.000   27455   20.997    0.169
 9 22  8        0    0.000    0.000   27455   25.756    0.462
 9 23  7        0    0.000    0.000   27455   17.980    0.144
 9 23  8        0    0.000    0.000   27455   24.043    0.315
 9 24  7        0    0.000    0.000   27455   19.000    0.036
 9 24  8        0    0.000    0.000   27455   25.553    0.499
10  1  7        0    0.000    0.000   27455   23.120    0.326
10  1  8        0    0.000    0.000   27455   35.580    0.512
10  2  7        0    0.000    0.000   27455   32.019    0.185
10  2  8        0    0.000    0.000   27455   44.073    0.626
10  3  7        0    0.000    0.000   27455   30.426    0.495
10  3  8        0    0.000    0.000   27455   41.401    0.505
10  4  7        0    0.000    0.000   27455   31.099    0.298
10  4  8        0    0.000    0.000   27455   40.961    0.513
10  5  7        0    0.000    0.000   27455   30.982    0.137
10  5  8        0    0.000    0.000   27455   39.827    0.474
10  6  7        0    0.000    0.000   27455   32.395    0.490
10  6  8        0    0.000    0.000   27455   44.010    0.517
10  7  7        0    0.000    0.000   27455   31.048    0.213
10  7  8        0    0.000    0.000   27455   39.648    0.502
10  8  7        0    0.000    0.000   27455   30.009    0.111
10  8  8        0    0.000    0.000   27455   40.930    0.429
10  9  7        0    0.000    0.000   27455   28.248    0.432
10  9  8        0    0.000    0.000   27455   40.414    1.448
10 10  7        0    0.000    0.000   27455   29.740    0.439
10 10  8        0    0.000    0.000   27455   40.446    0.500
10 11  7        0    0.000    0.000   27455   30.913    0.286
10 11  8        0    0.000    0.000   27455   41.545    0.538
10 12  7        0    0.000    0.000   27455   29.090    0.286
10 12  8        0    0.000    0.000   27455   40.137    0.446
10 13  7        0    0.000    0.000   27455   25.815    0.388
10 13  8        0    0.000    0.000   27455   38.660    0.480
10 14  7        0    0.000    0.000   27455   24.021    0.151
10 14  8        0    0.000    0.000   27455   34.968    0.700
10 15  7        0    0.000    0.000   27455   27.017    0.131
10 15  8        0    0.000    0.000   27455   38.292    0.483
10 16  7        0    0.000    0.000   27455   22.278    0.448
10 16  8        0    0.000    0.000   27455   35.712    0.520
10 17  7        0    0.000    0.000   27455   27.142    0.349
10 17  8        0    0.000    0.000   27455   37.388    0.491
10 18  7        0    0.000    0.000   27455   24.972    0.169
10 18  8        0    0.000    0.000   27455   34.542    0.503
10 19  7        0    0.000    0.000   27455   25.882    0.323
10 19  8        0    0.000    0.000   27455   37.244    0.492
10 20  7        0    0.000    0.000   27455   23.073    0.259
10 20  8        0    0.000    0.000   27455   31.964    0.364
10 21  7        0    0.000    0.000   27455   20.141    0.348
10 21  8        0    0.000    0.000   27455   32.889    0.339
10 22  7        0    0.000    0.000   27455   19.001    0.052
10 22  8        0    0.000    0.000   27455   31.983    0.241
10 23  7        0    0.000    0.000   27455   17.889    0.317
10 23  8        0    0.000    0.000   27455   28.669    0.548
10 24  7        0    0.000    0.000   27455   19.994    0.390
10 24  8        0    0.000    0.000   27455   31.076    0.778
11  1  7        0    0.000    0.000   27455   18.311    0.464
11  1  8        0    0.000    0.000   27455   33.809    0.463
11  2  7        0    0.000    0.000   27455   23.914    0.289
11  2  8        0    0.000    0.000   27455   40.366    0.564
11  3  7        0    0.000    0.000   27455   26.970    0.175
11  3  8        0    0.000    0.000   27455   43.477    0.518
11  4  7        0    0.000    0.000   27455   26.994    0.116
11  4  8        0    0.000    0.000   27455   43.374    0.492
11  5  7        0    0.000    0.000   27455   21.084    0.278
11  5  8        0    0.000    0.000   27455   36.791    0.542
11  6  7        0    0.000    0.000   27455   24.999    0.097
11  6  8        0    0.000    0.000   27455   39.385    0.506
11  7  7        0    0.000    0.000   27455   24.736    0.501
11  7  8        0    0.000    0.000   27455   40.283    0.691
11  8  7        0    0.000    0.000   27455   25.029    0.327
11  8  8        0    0.000    0.000   27455   40.684    0.824
11  9  7        0    0.000    0.000   27455   21.384    0.494
11  9  8        0    0.000    0.000   27455   36.111    0.503
11 10  7        0    0.000    0.000   27455   24.541    0.499
11 10  8        0    0.000    0.000   27455   39.283    0.502
11 11  7        0    0.000    0.000   27455   20.998    0.147
11 11  8        0    0.000    0.000   27455   35.973    0.575
11 12  7        0    0.000    0.000   27455   23.893    0.314
11 12  8        0    0.000    0.000   27455   38.419    0.545
11 13  7        0    0.000    0.000   27455   18.656    0.475
11 13  8        0    0.000    0.000   27455   32.545    0.514
11 14  7        0    0.000    0.000   27455   18.943    0.232
11 14  8        0    0.000    0.000   27455   33.057    0.238
11 15  7        0    0.000    0.000   27455   17.975    0.159
11 15  8        0    0.000    0.000   27455   33.720    0.530
11 16  7        0    0.000    0.000   27455   15.992    0.138
11 16  8        0    0.000    0.000   27455   31.402    0.528
11 17  7        0    0.000    0.000   27455   16.004    0.079
11 17  8        0    0.000    0.000   27455   33.104    0.414
11 18  7        0    0.000    0.000   27455   18.004    0.089
11 18  8        0    0.000    0.000   27455   34.823    0.459
11 19  7        0    0.000    0.000   27455   17.130    0.339
11 19  8        0    0.000    0.000   27455   35.163    0.504
11 20  7        0    0.000    0.000   27455   14.017    0.131
11 20  8        0    0.000    0.000   27455   31.503    0.510
11 21  7        0    0.000    0.000   27455   13.955    0.209
11 21  8        0    0.000    0.000   27455   31.644    0.489
11 22  7        0    0.000    0.000   27455   11.604    0.490
11 22  8        0    0.000    0.000   27455   29.256    0.438
11 23  7        0    0.000    0.000   27455   10.614    0.487
11 23  8        0    0.000    0.000   27455   26.590    0.497
11 24  7        0    0.000    0.000   27455   10.934    0.995
11 24  8        0    0.000    0.000   27455   28.091    1.770
12  1  7        0    0.000    0.000   27455   26.607    0.490
12  1  8        0    0.000    0.000   27455   42.418    0.962
12  2  7        0    0.000    0.000   27455   32.160    0.369
12  2  8        0    0.000    0.000   27455   51.280    0.513
12  3  7        0    0.000    0.000   27455   32.732    0.444
12  3  8        0    0.000    0.000   27455   46.864    0.724
12  4  7        0    0.000    0.000   27455   34.136    0.351
12  4  8        0    0.000    0.000   27455   49.845    0.677
12  5  7        0    0.000    0.000   27455   28.056    0.242
12  5  8        0    0.000    0.000   27455   42.548    0.525
