Run | Tape | Buffers (save) | Events (save) | Faraday1 | Faraday2 | Length (min) | Size (MB) | Gene Direct | Gene Laser | Gene Elect | Gene Test | Gene MRQ | Gene TM | DEC | FC | OK | FT | AVL | OCD | OA | RAZ | Plastic (all) | Plastic (G) | Plastic (C) | Plastic (D) | Temps mort (%) | Trigger | Date (start) | Date (end) | Comments | Cahier | 
400 | 0 | 2485 | 111411 | 604464 | 0 | 14.3667 | 38.8281 | 14779989 | 0 | 0 | 0 | 0 | 341969 | 3927324 | 3680776 | 3680776 | 3680776 | 3680776 | 3680776 | 3680776 | 3680783 | 0 | 0 | 0 | 0 | 2.31373 | M>=0 | 7-OCT-2005 18:14:03.00 | 7-OCT-2005 18:28:14.00 | impact=14 ELASTIC |  | 
401 | 0 | 6062 | 261742 | 620972 | 0 | 34.8 | 94.7188 | 15198541 | 0 | 0 | 0 | 0 | 406405 | 4230065 | 3942487 | 3942487 | 3942487 | 3942487 | 3942487 | 3942487 | 3942494 | 0 | 0 | 0 | 0 | 2.67397 | M>=0 | 7-OCT-2005 18:30:30.00 | 7-OCT-2005 19:05:24.00 |  |  | 
1000 | 0 | 5018 | 20045 | 0 | 0 | 7.36667 | 78.4063 | 81329 | 0 | 0 | 20046 | 81329 | 0 | 0 | 20046 | 20046 | 20046 | 20046 | 20046 | 20046 | 20046 | 0 | 0 | 0 | 0 | 0 | M>=0 | 11-OCT-2005 12:20:08.00 | 11-OCT-2005 12:27:19.00 |  |  | 
1001 | 0 | 497 | 22568 | 0 | 0 | 8.23333 | 7.76563 | 91054 | 0 | 0 | 22569 | 91054 | 0 | 0 | 22569 | 22569 | 22569 | 22569 | 22569 | 22569 | 22569 | 0 | 0 | 0 | 0 | 0 | M>=0 | 11-OCT-2005 13:51:00.00 | 11-OCT-2005 13:59:07.00 |  |  | 
1002 | 0 | 5803 | 23195 | 0 | 0 | 8.46667 | 90.6719 | 93578 | 0 | 0 | 23200 | 93578 | 0 | 0 | 23200 | 23200 | 23200 | 23200 | 23200 | 23200 | 23200 | 0 | 0 | 0 | 0 | 0 | M>=0 | 11-OCT-2005 14:00:02.00 | 11-OCT-2005 14:08:16.00 |  |  | 
1003 | 0 | 1121 | 29914 | 0 | 0 | 10.9 | 17.5156 | 120438 | 0 | 0 | 29915 | 120438 | 0 | 0 | 29915 | 29915 | 29915 | 29915 | 29915 | 29915 | 29915 | 0 | 0 | 0 | 0 | 0 | M>=0 | 11-OCT-2005 14:52:30.00 | 11-OCT-2005 15:03:27.00 |  |  | 
1004 | 0 | 943 | 24074 | 0 | 0 | 8.78333 | 14.7344 | 97075 | 0 | 0 | 24075 | 97075 | 0 | 0 | 24075 | 24075 | 24075 | 24075 | 24075 | 24075 | 24075 | 0 | 0 | 0 | 0 | 0 | M>=0 | 11-OCT-2005 15:06:03.00 | 11-OCT-2005 15:14:26.00 |  |  | 
1005 | 0 | 5186 | 20726 | 0 | 0 | 7.58333 | 81.0313 | 83701 | 0 | 0 | 20731 | 83701 | 0 | 0 | 20731 | 20731 | 20731 | 20731 | 20731 | 20731 | 20731 | 0 | 0 | 0 | 0 | 0 | M>=0 | 11-OCT-2005 15:33:15.00 | 11-OCT-2005 15:41:02.00 |  |  | 
1006 | 0 | 622 | 2536 | 0 | 0 | 1.06667 | 9.71875 | 11704 | 0 | 2542 | 0 | 11704 | 0 | 3596 | 2542 | 2542 | 2542 | 2542 | 2542 | 2542 | 2542 | 0 | 0 | 0 | 0 | 0 | M>=0 | 11-OCT-2005 16:22:03.00 | 11-OCT-2005 16:23:05.00 |  |  | 
1007 | 0 | 8246 | 153131 | 0 | 0 | 55.8167 | 128.844 | 1026782 | 0 | 170845 | 0 | 1026782 | 0 | 3230 | 170845 | 170845 | 170845 | 170845 | 170845 | 170845 | 170853 | 0 | 0 | 0 | 0 | 0 | M>=0 | 11-OCT-2005 17:21:28.00 | 11-OCT-2005 18:17:22.00 |  |  | 
1008 | 0 | 4433 | 170529 | 0 | 0 | 62 | 69.2656 | 1716875 | 0 | 341374 | 0 | 1716875 | 0 | 57890 | 341374 | 341374 | 341374 | 341374 | 341374 | 341374 | 341383 | 0 | 0 | 0 | 0 | 0 | M>=0 | 11-OCT-2005 18:17:28.00 | 11-OCT-2005 19:19:28.00 |  |  | 
1009 | 0 | 1070 | 49113 | 0 | 0 | 17.9667 | 16.7188 | 1918560 | 0 | 390487 | 0 | 1918560 | 0 | 111656 | 390487 | 390487 | 390487 | 390487 | 390487 | 390487 | 390497 | 0 | 0 | 0 | 0 | 0 | M>=0 | 11-OCT-2005 19:20:04.00 | 11-OCT-2005 19:38:03.00 |  |  | 
1010 | 0 | 987 | 45635 | 0 | 0 | 17.0833 | 15.4219 | 2110591 | 0 | 436122 | 0 | 2110591 | 0 | 161521 | 436122 | 436122 | 436122 | 436122 | 436122 | 436122 | 436133 | 0 | 0 | 0 | 0 | 0 | M>=0 | 11-OCT-2005 19:38:09.00 | 11-OCT-2005 19:55:12.00 |  |  | 
1011 | 0 | 12771 | 1918865 | 0 | 0 | 5.85 | 199.547 | 2403019 | 0 | 436122 | 0 | 2155984 | 94728 | 11519307 | 7615598 | 7615594 | 7615594 | 7615594 | 7615594 | 7615594 | 7615606 | 0 | 0 | 0 | 0 | 38.346 | M>=0 | 11-OCT-2005 20:15:19.00 | 11-OCT-2005 20:21:14.00 |  |  | 
1012 | 0 | 12725 | 1912158 | 0 | 0 | 5.81667 | 198.828 | 2489028 | 0 | 436122 | 0 | 2155984 | 137353 | 8905992 | 9527855 | 9527851 | 9527851 | 9527851 | 9527851 | 9527851 | 9527863 | 0 | 0 | 0 | 0 | 41.2417 | M>=0 | 11-OCT-2005 20:23:11.00 | 11-OCT-2005 20:29:05.00 |  |  | 
1013 | 0 | 12722 | 1911480 | 0 | 0 | 5.8 | 198.781 | 2556729 | 0 | 436122 | 0 | 2155984 | 164575 | 3223504 | 11439356 | 11439350 | 11439350 | 11439350 | 11439350 | 11439350 | 11439362 | 0 | 0 | 0 | 0 | 41.0673 | M>=0 | 11-OCT-2005 20:29:12.00 | 11-OCT-2005 20:35:06.00 |  |  | 
1014 | 0 | 12725 | 1912141 | 0 | 0 | 5.8 | 198.828 | 2624589 | 0 | 436122 | 0 | 2155984 | 191926 | 14343264 | 13351389 | 13351383 | 13351383 | 13351383 | 13351383 | 13351383 | 13351395 | 0 | 0 | 0 | 0 | 40.9569 | M>=0 | 11-OCT-2005 20:35:13.00 | 11-OCT-2005 20:41:07.00 |  |  | 
1015 | 0 | 12723 | 1911633 | 0 | 0 | 5.8 | 198.797 | 2692254 | 0 | 436122 | 0 | 2155984 | 219278 | 8663894 | 15263020 | 15263014 | 15263014 | 15263014 | 15263014 | 15263014 | 15263026 | 0 | 0 | 0 | 0 | 40.8895 | M>=0 | 11-OCT-2005 20:41:14.00 | 11-OCT-2005 20:47:08.00 |  |  | 
1016 | 0 | 12723 | 1911704 | 0 | 0 | 5.8 | 198.797 | 2760235 | 0 | 436122 | 0 | 2155984 | 246856 | 3032949 | 397609 | 397602 | 397602 | 397602 | 397602 | 397602 | 397614 | 0 | 0 | 0 | 0 | 40.8532 | M>=0 | 11-OCT-2005 20:47:16.00 | 11-OCT-2005 20:53:10.00 |  |  | 
1017 | 0 | 12721 | 1911431 | 0 | 0 | 5.8 | 198.766 | 2827945 | 0 | 436122 | 0 | 2155984 | 274171 | 14127112 | 2309074 | 2309066 | 2309066 | 2309066 | 2309066 | 2309066 | 2309078 | 0 | 0 | 0 | 0 | 40.8016 | M>=0 | 11-OCT-2005 20:53:17.00 | 11-OCT-2005 20:59:11.00 |  |  | 
1018 | 0 | 12721 | 1911196 | 0 | 0 | 5.8 | 198.766 | 2895764 | 0 | 436122 | 0 | 2155984 | 301572 | 8455368 | 4220274 | 4220266 | 4220266 | 4220266 | 4220266 | 4220266 | 4220278 | 0 | 0 | 0 | 0 | 40.7651 | M>=0 | 11-OCT-2005 20:59:18.00 | 11-OCT-2005 21:05:12.00 |  |  | 
1019 | 0 | 12722 | 1911688 | 0 | 0 | 5.81667 | 198.781 | 2963569 | 0 | 436122 | 0 | 2155984 | 328875 | 2782631 | 6131957 | 6131949 | 6131949 | 6131949 | 6131949 | 6131949 | 6131961 | 0 | 0 | 0 | 0 | 40.7233 | M>=0 | 11-OCT-2005 21:05:19.00 | 11-OCT-2005 21:11:13.00 |  |  | 
1020 | 0 | 12723 | 1911627 | 0 | 0 | 5.81667 | 198.797 | 3031343 | 0 | 436122 | 0 | 2155984 | 356432 | 13899472 | 8043464 | 8043455 | 8043455 | 8043455 | 8043455 | 8043455 | 8043467 | 0 | 0 | 0 | 0 | 40.7184 | M>=0 | 11-OCT-2005 21:11:20.00 | 11-OCT-2005 21:17:14.00 |  |  | 
1021 | 0 | 12725 | 1912184 | 0 | 0 | 5.8 | 198.828 | 3099209 | 0 | 436122 | 0 | 2155984 | 383719 | 8245593 | 9955652 | 9955642 | 9955642 | 9955642 | 9955642 | 9955642 | 9955654 | 0 | 0 | 0 | 0 | 40.6816 | M>=0 | 11-OCT-2005 21:17:21.00 | 11-OCT-2005 21:23:15.00 |  |  | 
1022 | 0 | 12719 | 1910875 | 0 | 0 | 5.8 | 198.734 | 3166881 | 0 | 436122 | 0 | 2155984 | 410915 | 2565002 | 11866534 | 11866523 | 11866523 | 11866523 | 11866523 | 11866523 | 11866535 | 0 | 0 | 0 | 0 | 40.6486 | M>=0 | 11-OCT-2005 21:23:22.00 | 11-OCT-2005 21:29:16.00 |  |  | 
1023 | 0 | 12719 | 1911049 | 0 | 0 | 5.81667 | 198.734 | 3234740 | 0 | 436122 | 0 | 2155984 | 438501 | 13680495 | 13777716 | 13777704 | 13777704 | 13777704 | 13777704 | 13777704 | 13777716 | 0 | 0 | 0 | 0 | 40.6488 | M>=0 | 11-OCT-2005 21:29:23.00 | 11-OCT-2005 21:35:18.00 |  |  | 
1024 | 0 | 12722 | 1911463 | 0 | 0 | 5.8 | 198.781 | 3302590 | 0 | 436122 | 0 | 2155984 | 465834 | 8023693 | 15689057 | 15689044 | 15689044 | 15689044 | 15689044 | 15689044 | 15689056 | 0 | 0 | 0 | 0 | 40.6272 | M>=0 | 11-OCT-2005 21:35:25.00 | 11-OCT-2005 21:41:19.00 |  |  | 
1025 | 0 | 12720 | 1911172 | 0 | 0 | 5.8 | 198.75 | 3370438 | 0 | 436122 | 0 | 2155984 | 493268 | 2363312 | 823034 | 823019 | 823019 | 823019 | 823019 | 823019 | 823031 | 0 | 0 | 0 | 0 | 40.6164 | M>=0 | 11-OCT-2005 21:41:26.00 | 11-OCT-2005 21:47:20.00 |  |  | 
1026 | 0 | 12722 | 1911658 | 0 | 0 | 5.81667 | 198.781 | 3438159 | 0 | 436122 | 0 | 2155984 | 520514 | 13459268 | 2734796 | 2734781 | 2734781 | 2734781 | 2734781 | 2734781 | 2734793 | 0 | 0 | 0 | 0 | 40.5962 | M>=0 | 11-OCT-2005 21:47:27.00 | 11-OCT-2005 21:53:21.00 |  |  | 
1027 | 0 | 12723 | 1911704 | 0 | 0 | 5.8 | 198.797 | 3505964 | 0 | 436122 | 0 | 2155984 | 547819 | 7798474 | 4646513 | 4646497 | 4646497 | 4646497 | 4646497 | 4646497 | 4646509 | 0 | 0 | 0 | 0 | 40.5798 | M>=0 | 11-OCT-2005 21:53:28.00 | 11-OCT-2005 21:59:22.00 |  |  | 
1028 | 0 | 12724 | 1911641 | 0 | 0 | 5.81667 | 198.812 | 3573595 | 0 | 436122 | 0 | 2155984 | 575137 | 2101720 | 6558143 | 6558127 | 6558127 | 6558127 | 6558127 | 6558127 | 6558139 | 0 | 0 | 0 | 0 | 40.5709 | M>=0 | 11-OCT-2005 21:59:29.00 | 11-OCT-2005 22:05:23.00 |  |  | 
1029 | 0 | 12723 | 1911843 | 0 | 0 | 5.8 | 198.797 | 3641403 | 0 | 436122 | 0 | 2155984 | 602364 | 13215970 | 8470004 | 8469986 | 8469986 | 8469986 | 8469986 | 8469986 | 8469998 | 0 | 0 | 0 | 0 | 40.5518 | M>=0 | 11-OCT-2005 22:06:00.00 | 11-OCT-2005 22:11:24.00 |  |  | 
1030 | 0 | 12724 | 1911880 | 0 | 0 | 5.8 | 198.812 | 3709054 | 0 | 436122 | 0 | 2155984 | 629639 | 7531145 | 10381762 | 10381744 | 10381744 | 10381744 | 10381744 | 10381744 | 10381756 | 0 | 0 | 0 | 0 | 40.5416 | M>=0 | 11-OCT-2005 22:12:01.00 | 11-OCT-2005 22:17:25.00 |  |  | 
1031 | 0 | 12724 | 1911829 | 0 | 0 | 5.8 | 198.812 | 3776931 | 0 | 436122 | 0 | 2155984 | 656984 | 1878397 | 12293588 | 12293568 | 12293568 | 12293568 | 12293568 | 12293568 | 12293580 | 0 | 0 | 0 | 0 | 40.5309 | M>=0 | 11-OCT-2005 22:18:02.00 | 11-OCT-2005 22:23:26.00 |  |  | 
1032 | 0 | 12724 | 1911774 | 0 | 0 | 5.81667 | 198.812 | 3844768 | 0 | 436122 | 0 | 2155984 | 684467 | 12991760 | 14205480 | 14205460 | 14205460 | 14205460 | 14205460 | 14205460 | 14205472 | 0 | 0 | 0 | 0 | 40.5302 | M>=0 | 11-OCT-2005 22:24:03.00 | 11-OCT-2005 22:29:28.00 |  |  | 
1033 | 0 | 12727 | 1912466 | 0 | 0 | 5.81667 | 198.859 | 3912487 | 0 | 436122 | 0 | 2155984 | 711783 | 7307739 | 16117824 | 16117803 | 16117803 | 16117803 | 16117803 | 16117803 | 16117815 | 0 | 0 | 0 | 0 | 40.5227 | M>=0 | 11-OCT-2005 22:30:04.00 | 11-OCT-2005 22:35:29.00 |  |  | 
1034 | 0 | 12716 | 1910768 | 0 | 0 | 5.8 | 198.687 | 3979909 | 0 | 436122 | 0 | 2155984 | 738717 | 1574187 | 1251498 | 1251476 | 1251476 | 1251476 | 1251476 | 1251476 | 1251488 | 0 | 0 | 0 | 0 | 40.5015 | M>=0 | 11-OCT-2005 22:36:05.00 | 11-OCT-2005 22:41:29.00 |  |  | 
1035 | 0 | 12722 | 1911486 | 0 | 0 | 5.81667 | 198.781 | 4047625 | 0 | 436122 | 0 | 2155984 | 766012 | 12676931 | 3162992 | 3162969 | 3162969 | 3162969 | 3162969 | 3162969 | 3162981 | 0 | 0 | 0 | 0 | 40.4946 | M>=0 | 11-OCT-2005 22:42:05.00 | 11-OCT-2005 22:47:30.00 |  |  | 
1036 | 0 | 12724 | 1911936 | 0 | 0 | 5.8 | 198.812 | 4115483 | 0 | 436122 | 0 | 2155984 | 793645 | 7019650 | 5074952 | 5074929 | 5074929 | 5074929 | 5074929 | 5074929 | 5074941 | 0 | 0 | 0 | 0 | 40.5024 | M>=0 | 11-OCT-2005 22:48:07.00 | 11-OCT-2005 22:54:01.00 |  |  | 
1037 | 0 | 12724 | 1911831 | 0 | 0 | 5.8 | 198.812 | 4183175 | 0 | 436122 | 0 | 2155984 | 821016 | 1347900 | 6986643 | 6986619 | 6986619 | 6986619 | 6986619 | 6986619 | 6986631 | 0 | 0 | 0 | 0 | 40.5002 | M>=0 | 11-OCT-2005 22:54:08.00 | 11-OCT-2005 23:00:02.00 |  |  | 
1038 | 0 | 12724 | 1912022 | 0 | 0 | 5.8 | 198.812 | 4250998 | 0 | 436122 | 0 | 2155984 | 848283 | 12452291 | 8898680 | 8898655 | 8898655 | 8898655 | 8898655 | 8898655 | 8898667 | 0 | 0 | 0 | 0 | 40.4906 | M>=0 | 11-OCT-2005 23:00:09.00 | 11-OCT-2005 23:06:03.00 |  |  | 
1039 | 0 | 12723 | 1911429 | 0 | 0 | 5.8 | 198.797 | 4318713 | 0 | 436122 | 0 | 2155984 | 875665 | 6763216 | 10810243 | 10810217 | 10810217 | 10810217 | 10810217 | 10810217 | 10810229 | 0 | 0 | 0 | 0 | 40.4889 | M>=0 | 11-OCT-2005 23:06:10.00 | 11-OCT-2005 23:12:04.00 |  |  | 
1040 | 0 | 12725 | 1911900 | 0 | 0 | 5.8 | 198.828 | 4386581 | 0 | 436122 | 0 | 2155984 | 903126 | 1115607 | 12722024 | 12721995 | 12721995 | 12721995 | 12721995 | 12721995 | 12722007 | 0 | 0 | 0 | 0 | 40.4881 | M>=0 | 11-OCT-2005 23:12:11.00 | 11-OCT-2005 23:18:05.00 |  |  | 
1041 | 0 | 12721 | 1911604 | 0 | 0 | 5.8 | 198.766 | 4454438 | 0 | 436122 | 0 | 2155984 | 930683 | 12237058 | 14633611 | 14633580 | 14633580 | 14633580 | 14633580 | 14633580 | 14633592 | 0 | 0 | 0 | 0 | 40.4917 | M>=0 | 11-OCT-2005 23:18:12.00 | 11-OCT-2005 23:24:06.00 |  |  | 
1042 | 0 | 12720 | 1910961 | 0 | 0 | 5.8 | 198.75 | 4522271 | 0 | 436122 | 0 | 2155984 | 957967 | 6567226 | 16544573 | 16544542 | 16544542 | 16544542 | 16544542 | 16544542 | 16544555 | 0 | 0 | 0 | 0 | 40.484 | M>=0 | 11-OCT-2005 23:24:13.00 | 11-OCT-2005 23:30:07.00 |  |  | 
1043 | 0 | 12736 | 1913676 | 0 | 0 | 5.8 | 199 | 4608190 | 0 | 436122 | 0 | 2155984 | 1000554 | 3933733 | 1681034 | 1681003 | 1681003 | 1681003 | 1681003 | 1681003 | 1681016 | 0 | 0 | 0 | 0 | 40.8022 | M>=0 | 11-OCT-2005 23:32:03.00 | 11-OCT-2005 23:37:27.00 |  |  | 
1044 | 0 | 12721 | 1911446 | 0 | 0 | 5.8 | 198.766 | 4675959 | 0 | 436122 | 0 | 2155984 | 1027718 | 15034166 | 3592512 | 3592481 | 3592481 | 3592481 | 3592481 | 3592481 | 3592494 | 0 | 0 | 0 | 0 | 40.7829 | M>=0 | 11-OCT-2005 23:38:04.00 | 11-OCT-2005 23:43:28.00 |  |  | 
1045 | 0 | 12724 | 1911864 | 0 | 0 | 5.8 | 198.812 | 4743808 | 0 | 436122 | 0 | 2155984 | 1055229 | 9367349 | 5504470 | 5504439 | 5504439 | 5504439 | 5504439 | 5504439 | 5504452 | 0 | 0 | 0 | 0 | 40.7767 | M>=0 | 11-OCT-2005 23:44:05.00 | 11-OCT-2005 23:49:29.00 |  |  | 
1046 | 0 | 12723 | 1911775 | 0 | 0 | 5.8 | 198.797 | 4811726 | 0 | 436122 | 0 | 2155984 | 1082723 | 3706975 | 7416129 | 7416097 | 7416097 | 7416097 | 7416097 | 7416097 | 7416110 | 0 | 0 | 0 | 0 | 40.7691 | M>=0 | 11-OCT-2005 23:50:07.00 | 11-OCT-2005 23:56:01.00 |  |  | 
1047 | 0 | 12720 | 1911310 | 0 | 0 | 5.8 | 198.75 | 4879500 | 0 | 436122 | 0 | 2155984 | 1109850 | 14794765 | 9327439 | 9327406 | 9327406 | 9327406 | 9327406 | 9327406 | 9327419 | 0 | 0 | 0 | 0 | 40.7506 | M>=0 | 11-OCT-2005 23:56:08.00 | 12-OCT-2005 00:02:02.00 |  |  | 
1048 | 0 | 12721 | 1911328 | 0 | 0 | 5.81667 | 198.766 | 4947482 | 0 | 436122 | 0 | 2155984 | 1137210 | 9145439 | 11238916 | 11238882 | 11238882 | 11238882 | 11238882 | 11238882 | 11238895 | 0 | 0 | 0 | 0 | 40.7383 | M>=0 | 12-OCT-2005 00:02:09.00 | 12-OCT-2005 00:08:03.00 |  |  | 
1049 | 0 | 12725 | 1911953 | 0 | 0 | 5.8 | 198.828 | 5015312 | 0 | 436122 | 0 | 2155984 | 1164809 | 3477014 | 13150840 | 13150803 | 13150803 | 13150803 | 13150803 | 13150803 | 13150816 | 0 | 0 | 0 | 0 | 40.7372 | M>=0 | 12-OCT-2005 00:08:10.00 | 12-OCT-2005 00:14:04.00 |  |  | 
1050 | 0 | 12726 | 1912036 | 0 | 0 | 5.81667 | 198.844 | 5083069 | 0 | 436122 | 0 | 2155984 | 1192152 | 14581806 | 15062767 | 15062728 | 15062728 | 15062728 | 15062728 | 15062728 | 15062741 | 0 | 0 | 0 | 0 | 40.7283 | M>=0 | 12-OCT-2005 00:14:11.00 | 12-OCT-2005 00:20:05.00 |  |  | 
1051 | 0 | 12728 | 1912311 | 0 | 0 | 5.8 | 198.875 | 5150968 | 0 | 436122 | 0 | 2155984 | 1219602 | 8924691 | 197866 | 197825 | 197825 | 197825 | 197825 | 197825 | 197838 | 0 | 0 | 0 | 0 | 40.7215 | M>=0 | 12-OCT-2005 00:20:12.00 | 12-OCT-2005 00:26:06.00 |  |  | 
1052 | 0 | 12720 | 1911490 | 0 | 0 | 5.81667 | 198.75 | 5218743 | 0 | 436122 | 0 | 2155984 | 1246889 | 3232737 | 2109483 | 2109442 | 2109442 | 2109442 | 2109442 | 2109442 | 2109455 | 0 | 0 | 0 | 0 | 40.7113 | M>=0 | 12-OCT-2005 00:26:13.00 | 12-OCT-2005 00:32:07.00 |  |  | 
1053 | 0 | 12725 | 1912173 | 0 | 0 | 5.8 | 198.828 | 5286614 | 0 | 436122 | 0 | 2155984 | 1274468 | 14348866 | 4021535 | 4021493 | 4021493 | 4021493 | 4021493 | 4021493 | 4021506 | 0 | 0 | 0 | 0 | 40.7096 | M>=0 | 12-OCT-2005 00:32:14.00 | 12-OCT-2005 00:38:08.00 |  |  | 
1054 | 0 | 12724 | 1911760 | 0 | 0 | 5.8 | 198.812 | 5354395 | 0 | 436122 | 0 | 2155984 | 1301721 | 8666511 | 5933423 | 5933380 | 5933380 | 5933380 | 5933380 | 5933380 | 5933393 | 0 | 0 | 0 | 0 | 40.699 | M>=0 | 12-OCT-2005 00:38:15.00 | 12-OCT-2005 00:44:09.00 |  |  | 
1055 | 0 | 12721 | 1911481 | 0 | 0 | 5.8 | 198.766 | 5422292 | 0 | 436122 | 0 | 2155984 | 1329101 | 3001088 | 7844919 | 7844876 | 7844876 | 7844876 | 7844876 | 7844876 | 7844889 | 0 | 0 | 0 | 0 | 40.6912 | M>=0 | 12-OCT-2005 00:44:16.00 | 12-OCT-2005 00:50:10.00 |  |  | 
1056 | 0 | 12726 | 1911915 | 0 | 0 | 5.8 | 198.844 | 5490259 | 0 | 436122 | 0 | 2155984 | 1356745 | 14134575 | 9756834 | 9756791 | 9756791 | 9756791 | 9756791 | 9756791 | 9756804 | 0 | 0 | 0 | 0 | 40.6909 | M>=0 | 12-OCT-2005 00:50:18.00 | 12-OCT-2005 00:56:12.00 |  |  | 
1057 | 0 | 12723 | 1911817 | 0 | 0 | 5.8 | 198.797 | 5558242 | 0 | 436122 | 0 | 2155984 | 1384145 | 8485670 | 11668625 | 11668582 | 11668582 | 11668582 | 11668582 | 11668582 | 11668595 | 0 | 0 | 0 | 0 | 40.6831 | M>=0 | 12-OCT-2005 00:56:19.00 | 12-OCT-2005 01:02:13.00 |  |  | 
1058 | 0 | 12723 | 1911663 | 0 | 0 | 5.8 | 198.797 | 5626149 | 0 | 436122 | 0 | 2155984 | 1411363 | 2818556 | 13580305 | 13580261 | 13580261 | 13580261 | 13580261 | 13580261 | 13580274 | 0 | 0 | 0 | 0 | 40.6714 | M>=0 | 12-OCT-2005 01:02:20.00 | 12-OCT-2005 01:08:14.00 |  |  | 
1059 | 0 | 12725 | 1911829 | 0 | 0 | 5.8 | 198.828 | 5693910 | 0 | 436122 | 0 | 2155984 | 1438530 | 13939628 | 15492142 | 15492098 | 15492098 | 15492098 | 15492098 | 15492098 | 15492111 | 0 | 0 | 0 | 0 | 40.6603 | M>=0 | 12-OCT-2005 01:08:21.00 | 12-OCT-2005 01:14:15.00 |  |  | 
1060 | 0 | 12726 | 1912225 | 0 | 0 | 5.81667 | 198.844 | 5761869 | 0 | 436122 | 0 | 2155984 | 1466187 | 8291843 | 627164 | 627120 | 627120 | 627120 | 627120 | 627120 | 627133 | 0 | 0 | 0 | 0 | 40.6609 | M>=0 | 12-OCT-2005 01:14:22.00 | 12-OCT-2005 01:20:17.00 |  |  | 
1061 | 0 | 12723 | 1911568 | 0 | 0 | 5.8 | 198.797 | 5829620 | 0 | 436122 | 0 | 2155984 | 1493252 | 2607552 | 2538725 | 2538679 | 2538679 | 2538679 | 2538679 | 2538679 | 2538692 | 0 | 0 | 0 | 0 | 40.6478 | M>=0 | 12-OCT-2005 01:20:23.00 | 12-OCT-2005 01:26:17.00 |  |  | 
1062 | 0 | 12729 | 1912149 | 0 | 0 | 5.8 | 198.891 | 5897177 | 0 | 436122 | 0 | 2155984 | 1520171 | 13675580 | 4450748 | 4450701 | 4450701 | 4450701 | 4450701 | 4450701 | 4450714 | 0 | 0 | 0 | 0 | 40.6333 | M>=0 | 12-OCT-2005 01:26:23.00 | 12-OCT-2005 01:32:17.00 |  |  | 
1063 | 0 | 12726 | 1911781 | 0 | 0 | 5.8 | 198.844 | 5964957 | 0 | 436122 | 0 | 2155984 | 1547529 | 8008390 | 6362532 | 6362485 | 6362485 | 6362485 | 6362485 | 6362485 | 6362498 | 0 | 0 | 0 | 0 | 40.6285 | M>=0 | 12-OCT-2005 01:32:24.00 | 12-OCT-2005 01:38:18.00 |  |  | 
1064 | 0 | 12720 | 1911414 | 0 | 0 | 5.81667 | 198.75 | 6032461 | 0 | 436122 | 0 | 2155984 | 1574334 | 2279786 | 8273959 | 8273911 | 8273911 | 8273911 | 8273911 | 8273911 | 8273924 | 0 | 0 | 0 | 0 | 40.6125 | M>=0 | 12-OCT-2005 01:38:24.00 | 12-OCT-2005 01:44:19.00 |  |  | 
1065 | 0 | 12723 | 1911718 | 0 | 0 | 5.8 | 198.797 | 6100238 | 0 | 436122 | 0 | 2155984 | 1601631 | 13385816 | 10185670 | 10185622 | 10185622 | 10185622 | 10185622 | 10185622 | 10185635 | 0 | 0 | 0 | 0 | 40.6067 | M>=0 | 12-OCT-2005 01:44:25.00 | 12-OCT-2005 01:50:19.00 |  |  | 
1066 | 0 | 12724 | 1911799 | 0 | 0 | 5.8 | 198.812 | 6168204 | 0 | 436122 | 0 | 2155984 | 1628988 | 7740058 | 12097473 | 12097422 | 12097422 | 12097422 | 12097422 | 12097422 | 12097435 | 0 | 0 | 0 | 0 | 40.6007 | M>=0 | 12-OCT-2005 01:50:27.00 | 12-OCT-2005 01:56:21.00 |  |  | 
1067 | 0 | 12723 | 1911653 | 0 | 0 | 5.81667 | 198.797 | 6236191 | 0 | 436122 | 0 | 2155984 | 1656623 | 2096476 | 14009270 | 14009218 | 14009218 | 14009218 | 14009218 | 14009218 | 14009231 | 0 | 0 | 0 | 0 | 40.6014 | M>=0 | 12-OCT-2005 01:56:28.00 | 12-OCT-2005 02:02:22.00 |  |  | 
1068 | 0 | 12724 | 1911890 | 0 | 0 | 5.8 | 198.812 | 6303957 | 0 | 436122 | 0 | 2155984 | 1683862 | 13194582 | 15921023 | 15920971 | 15920971 | 15920971 | 15920971 | 15920971 | 15920984 | 0 | 0 | 0 | 0 | 40.5948 | M>=0 | 12-OCT-2005 02:02:29.00 | 12-OCT-2005 02:08:23.00 |  |  | 
1069 | 0 | 12719 | 1910893 | 0 | 0 | 5.8 | 198.734 | 6371936 | 0 | 436122 | 0 | 2155984 | 1711197 | 7554223 | 1054823 | 1054770 | 1054770 | 1054770 | 1054770 | 1054770 | 1054783 | 0 | 0 | 0 | 0 | 40.5886 | M>=0 | 12-OCT-2005 02:09:00.00 | 12-OCT-2005 02:14:24.00 |  |  | 
1070 | 0 | 12723 | 1911744 | 0 | 0 | 5.8 | 198.797 | 6439694 | 0 | 436122 | 0 | 2155984 | 1738355 | 1860197 | 2966543 | 2966488 | 2966488 | 2966488 | 2966488 | 2966488 | 2966501 | 0 | 0 | 0 | 0 | 40.5806 | M>=0 | 12-OCT-2005 02:15:01.00 | 12-OCT-2005 02:20:25.00 |  |  | 
