########################################################
#Z	A	Q	Brho0	Run1	Run2	Brhomin	Brhomax
########################################################
9	16	7	1.800	543	547	1.76400	1.94400
9	16	7	1.656	537	542	1.56000	1.76400
9	16	7	1.523	531	536	1.54800	1.56000
9	16	7	1.401	528	530	1.38000	1.54800
9	16	7	1.186	523	524	1.27200	1.35600
9	16	7	1.091	521	522	1.04400	1.27200
9	16	7	0.849	517	517	0.852000	0.900000
9	16	8	1.800	543	547	1.75200	1.92000
9	16	8	1.656	537	542	1.56000	1.75200
9	16	8	1.523	531	536	1.45200	1.56000
9	16	8	1.401	528	530	1.36800	1.45200
9	16	8	1.289	525	527	1.24800	1.36800
9	16	8	1.186	523	524	1.22400	1.24800
9	16	8	1.091	521	522	1.08000	1.22400
9	16	8	1.004	520	520	1.04400	1.08000
9	16	8	0.923	518	519	0.960000	1.04400
9	16	8	0.849	517	517	0.804000	0.972000
9	16	9	1.656	537	542	1.52400	1.72800
9	16	9	1.523	531	536	1.46400	1.52400
9	16	9	1.401	528	530	1.33200	1.46400
9	16	9	1.289	525	527	1.12800	1.33200
9	16	9	1.186	523	524	1.08000	1.12800
9	16	9	1.091	521	522	1.03200	1.08000
9	16	9	0.923	518	519	0.924000	1.04400
9	17	7	1.800	543	547	1.80000	1.86000
9	17	7	1.656	537	542	1.56000	1.80000
9	17	7	1.523	531	536	1.52400	1.56000
9	17	7	1.401	528	530	1.51200	1.52400
9	17	7	1.186	523	524	1.14000	1.17600
9	17	7	1.091	521	522	1.12800	1.14000
9	17	7	0.849	517	517	0.900000	0.912000
9	17	8	1.800	543	547	1.69200	1.95600
9	17	8	1.656	537	542	1.57200	1.69200
9	17	8	1.523	531	536	1.45200	1.57200
9	17	8	1.401	528	530	1.40400	1.45200
9	17	8	1.289	525	527	1.27200	1.40400
9	17	8	1.186	523	524	1.24800	1.27200
9	17	8	1.091	521	522	1.00800	1.24800
9	17	8	1.004	520	520	1.04400	1.00800
9	17	8	0.923	518	519	0.936000	1.04400
9	17	8	0.849	517	517	0.792000	0.948000
9	17	9	1.800	543	547	1.69200	1.84800
9	17	9	1.656	537	542	1.56000	1.69200
9	17	9	1.523	531	536	1.42800	1.56000
9	17	9	1.401	528	530	1.36800	1.42800
9	17	9	1.289	525	527	1.24800	1.36800
9	17	9	1.186	523	524	1.12800	1.24800
9	17	9	1.091	521	522	1.08000	1.12800
9	17	9	1.004	520	520	1.06800	1.08000
9	17	9	0.923	518	519	0.984000	1.06800
9	17	9	0.849	517	517	0.744000	0.996000
9	17	9	0.782	515	516	0.741000	0.756000
9	17	9	0.719	511	513	0.741000	0.753000
9	17	9	0.661	514	514	0.717000	0.753000
9	18	7	1.523	531	536	1.58400	1.59600
9	18	8	1.800	543	547	1.71600	2.00400
9	18	8	1.656	537	542	1.64400	1.71600
9	18	8	1.523	531	536	1.52400	1.64400
9	18	8	1.401	528	530	1.41600	1.52400
9	18	8	1.289	525	527	1.28400	1.41600
9	18	8	1.186	523	524	1.21200	1.28400
9	18	8	1.091	521	522	1.10400	1.21200
9	18	8	1.004	520	520	1.05600	1.10400
9	18	8	0.923	518	519	0.960000	1.05600
9	18	8	0.849	517	517	0.840000	0.972000
9	18	9	1.800	543	547	1.69200	1.95600
9	18	9	1.656	537	542	1.56000	1.69200
9	18	9	1.523	531	536	1.42800	1.56000
9	18	9	1.401	528	530	1.35600	1.42800
9	18	9	1.289	525	527	1.30800	1.35600
9	18	9	1.186	523	524	1.18800	1.30800
9	18	9	1.091	521	522	1.11600	1.18800
9	18	9	1.004	520	520	1.08000	1.11600
9	18	9	0.923	518	519	0.984000	1.08000
9	18	9	0.849	517	517	0.792000	0.996000
9	19	8	1.800	543	547	1.80000	1.96800
9	19	8	1.656	537	542	1.60800	1.80000
9	19	8	1.523	531	536	1.52400	1.60800
9	19	8	1.401	528	530	1.51200	1.52400
9	19	8	1.186	523	524	1.22400	1.29600
9	19	8	1.091	521	522	1.11600	1.22400
9	19	8	1.004	520	520	1.09200	1.11600
9	19	8	0.849	517	517	0.888000	0.924000
9	19	9	1.800	543	547	1.69200	1.98000
9	19	9	1.656	537	542	1.56000	1.69200
9	19	9	1.523	531	536	1.42800	1.56000
9	19	9	1.401	528	530	1.36800	1.42800
9	19	9	1.289	525	527	1.22400	1.36800
9	19	9	1.186	523	524	1.21200	1.22400
9	19	9	1.091	521	522	1.11600	1.21200
9	19	9	1.004	520	520	1.08000	1.11600
9	19	9	0.923	518	519	0.984000	1.08000
9	19	9	0.849	517	517	0.792000	0.996000
9	20	8	1.800	543	547	1.69200	1.90800
9	20	8	1.656	537	542	1.54800	1.69200
9	20	8	1.523	531	536	1.53600	1.54800
9	20	8	1.186	523	524	1.22400	1.29600
9	20	8	1.091	521	522	1.15200	1.22400
9	20	9	1.800	543	547	1.69200	2.00400
9	20	9	1.656	537	542	1.56000	1.69200
9	20	9	1.523	531	536	1.42800	1.56000
9	20	9	1.401	528	530	1.28400	1.42800
9	20	9	1.289	525	527	1.23600	1.28400
9	20	9	1.186	523	524	1.21200	1.23600
9	20	9	1.091	521	522	1.11600	1.21200
9	20	9	1.004	520	520	1.08000	1.11600
9	20	9	0.923	518	519	0.984000	1.08000
9	20	9	0.849	517	517	0.816000	0.996000
9	21	8	1.186	523	524	1.28400	1.29600
9	21	9	1.800	543	547	1.69200	1.96800
9	21	9	1.656	537	542	1.54800	1.69200
9	21	9	1.523	531	536	1.47600	1.54800
9	21	9	1.401	528	530	1.29600	1.47600
9	21	9	1.289	525	527	1.21200	1.29600
9	21	9	1.186	523	524	1.21200	1.21200
9	21	9	1.091	521	522	1.14000	1.21200
9	21	9	1.004	520	520	1.06800	1.14000
9	21	9	0.923	518	519	0.936000	1.06800
9	21	9	0.849	517	517	0.840000	0.948000
9	22	9	1.800	543	547	1.83600	1.98000
9	22	9	1.656	537	542	1.63200	1.83600
9	22	9	1.523	531	536	1.53600	1.63200
9	22	9	1.401	528	530	1.30800	1.53600
9	22	9	1.289	525	527	1.18800	1.30800
9	22	9	1.186	523	524	1.20000	1.18800
9	22	9	1.091	521	522	1.09200	1.20000
9	22	9	1.004	520	520	1.08000	1.09200
9	23	9	1.523	531	536	1.51200	1.68000
9	23	9	1.401	528	530	1.27200	1.51200
9	23	9	1.289	525	527	1.26000	1.27200
10	16	8	1.800	543	547	1.84800	1.86000
10	16	8	1.656	537	542	1.46400	1.84800
10	16	8	1.523	531	536	1.56000	1.46400
10	16	8	1.401	528	530	1.40400	1.56000
10	16	8	1.289	525	527	1.26000	1.40400
10	16	8	1.186	523	524	1.22400	1.26000
10	16	8	1.091	521	522	1.05600	1.22400
10	16	8	1.004	520	520	1.08000	1.05600
10	16	8	0.923	518	519	0.948000	1.08000
10	16	8	0.849	517	517	0.816000	0.960000
10	16	9	1.656	537	542	1.60800	1.65600
10	16	9	1.523	531	536	1.52400	1.60800
10	16	9	1.401	528	530	1.41600	1.52400
10	16	9	1.289	525	527	1.24800	1.41600
10	16	9	1.186	523	524	1.11600	1.24800
10	16	9	0.923	518	519	0.900000	0.960000
10	16	9	0.719	511	513	0.687000	0.753000
10	16	9	0.661	514	514	0.687000	0.699000
10	17	8	1.800	543	547	1.76400	1.93200
10	17	8	1.656	537	542	1.64400	1.76400
10	17	8	1.523	531	536	1.57200	1.64400
10	17	8	1.401	528	530	1.41600	1.57200
10	17	8	1.289	525	527	1.30800	1.41600
10	17	8	1.186	523	524	1.24800	1.30800
10	17	8	1.091	521	522	1.14000	1.24800
10	17	8	1.004	520	520	1.04400	1.14000
10	17	8	0.923	518	519	0.828000	1.04400
10	17	8	0.849	517	517	0.804000	0.840000
10	17	9	1.800	543	547	1.77600	1.78800
10	17	9	1.656	537	542	1.56000	1.77600
10	17	9	1.523	531	536	1.47600	1.56000
10	17	9	1.401	528	530	1.38000	1.47600
10	17	9	1.289	525	527	1.29600	1.38000
10	17	9	1.186	523	524	1.20000	1.29600
10	17	9	1.091	521	522	1.04400	1.20000
10	17	9	0.923	518	519	0.876000	1.06800
10	17	9	0.719	511	513	0.717000	0.756000
10	17	10	1.523	531	536	1.46400	1.48800
10	17	10	1.401	528	530	1.32000	1.46400
10	17	10	0.923	518	519	0.888000	1.06800
10	18	8	1.800	543	547	1.76400	1.96800
10	18	8	1.656	537	542	1.66800	1.76400
10	18	8	1.523	531	536	1.53600	1.66800
10	18	8	1.401	528	530	1.40400	1.53600
10	18	8	1.289	525	527	1.30800	1.40400
10	18	8	1.186	523	524	1.23600	1.30800
10	18	8	1.091	521	522	1.05600	1.23600
10	18	8	0.849	517	517	0.852000	0.876000
10	18	9	1.800	543	547	1.75200	1.87200
10	18	9	1.656	537	542	1.56000	1.75200
10	18	9	1.523	531	536	1.45200	1.56000
10	18	9	1.401	528	530	1.40400	1.45200
10	18	9	1.289	525	527	1.21200	1.40400
10	18	9	1.186	523	524	1.21200	1.21200
10	18	9	1.091	521	522	1.08000	1.21200
10	18	9	1.004	520	520	1.03200	1.08000
10	18	9	0.923	518	519	0.888000	1.03200
10	18	9	0.849	517	517	0.816000	0.900000
10	18	9	0.719	511	513	0.744000	0.756000
10	18	10	1.800	543	547	1.65600	1.75200
10	18	10	1.656	537	542	1.58400	1.65600
10	18	10	1.523	531	536	1.42800	1.58400
10	18	10	1.401	528	530	1.32000	1.42800
10	18	10	1.289	525	527	1.26000	1.32000
10	18	10	1.186	523	524	1.09200	1.26000
10	18	10	1.091	521	522	1.00800	1.09200
10	18	10	1.004	520	520	1.04400	1.00800
10	18	10	0.923	518	519	0.912000	1.04400
10	18	10	0.849	517	517	0.741000	0.924000
10	18	10	0.782	515	516	0.729000	0.753000
10	18	10	0.719	511	513	0.717000	0.741000
10	18	10	0.661	514	514	0.717000	0.729000
10	19	8	1.800	543	547	1.72800	1.95600
10	19	8	1.656	537	542	1.68000	1.72800
10	19	8	1.523	531	536	1.58400	1.68000
10	19	8	1.401	528	530	1.47600	1.58400
10	19	8	1.186	523	524	1.15200	1.30800
10	19	8	1.091	521	522	1.11600	1.15200
10	19	9	1.800	543	547	1.69200	1.94400
10	19	9	1.656	537	542	1.57200	1.69200
10	19	9	1.523	531	536	1.51200	1.57200
10	19	9	1.401	528	530	1.40400	1.51200
10	19	9	1.289	525	527	1.26000	1.40400
10	19	9	1.186	523	524	1.21200	1.26000
10	19	9	1.091	521	522	1.11600	1.21200
10	19	9	1.004	520	520	1.06800	1.11600
10	19	9	0.923	518	519	0.912000	1.06800
10	19	9	0.849	517	517	0.792000	0.924000
10	19	10	1.800	543	547	1.69200	1.82400
10	19	10	1.656	537	542	1.56000	1.69200
10	19	10	1.523	531	536	1.42800	1.56000
10	19	10	1.401	528	530	1.32000	1.42800
10	19	10	1.289	525	527	1.29600	1.32000
10	19	10	1.186	523	524	1.15200	1.29600
10	19	10	1.091	521	522	1.11600	1.15200
10	19	10	1.004	520	520	1.06800	1.11600
10	19	10	0.923	518	519	0.960000	1.06800
10	19	10	0.849	517	517	0.744000	0.972000
10	19	10	0.782	515	516	0.735000	0.756000
10	19	10	0.719	511	513	0.732000	0.747000
10	19	10	0.661	514	514	0.723000	0.744000
10	20	8	1.800	543	547	1.76400	1.77600
10	20	9	1.800	543	547	1.75200	1.94400
10	20	9	1.656	537	542	1.58400	1.75200
10	20	9	1.523	531	536	1.51200	1.58400
10	20	9	1.401	528	530	1.42800	1.51200
10	20	9	1.289	525	527	1.21200	1.42800
10	20	9	1.186	523	524	1.20000	1.21200
10	20	9	1.091	521	522	1.11600	1.20000
10	20	9	1.004	520	520	1.03200	1.11600
10	20	9	0.849	517	517	0.828000	0.936000
10	20	10	1.800	543	547	1.69200	1.93200
10	20	10	1.656	537	542	1.56000	1.69200
10	20	10	1.523	531	536	1.42800	1.56000
10	20	10	1.401	528	530	1.36800	1.42800
10	20	10	1.289	525	527	1.33200	1.36800
10	20	10	1.186	523	524	1.21200	1.33200
10	20	10	1.091	521	522	1.11600	1.21200
10	20	10	1.004	520	520	1.08000	1.11600
10	20	10	0.923	518	519	0.984000	1.08000
10	20	10	0.849	517	517	0.741000	0.996000
10	20	10	0.782	515	516	0.741000	0.753000
10	20	10	0.661	514	514	0.744000	0.756000
10	21	9	1.800	543	547	1.76400	1.96800
10	21	9	1.656	537	542	1.59600	1.76400
10	21	9	1.523	531	536	1.53600	1.59600
10	21	9	1.401	528	530	1.34400	1.53600
10	21	9	1.289	525	527	1.24800	1.34400
10	21	9	1.186	523	524	1.21200	1.24800
10	21	9	1.091	521	522	1.11600	1.21200
10	21	9	1.004	520	520	1.04400	1.11600
10	21	9	0.849	517	517	0.840000	0.948000
10	21	10	1.800	543	547	1.69200	1.96800
10	21	10	1.656	537	542	1.56000	1.69200
10	21	10	1.523	531	536	1.42800	1.56000
10	21	10	1.401	528	530	1.33200	1.42800
10	21	10	1.289	525	527	1.24800	1.33200
10	21	10	1.186	523	524	1.21200	1.24800
10	21	10	1.091	521	522	1.11600	1.21200
10	21	10	1.004	520	520	1.09200	1.11600
10	21	10	0.923	518	519	0.984000	1.09200
10	21	10	0.849	517	517	0.792000	0.996000
10	22	9	1.800	543	547	1.72800	1.94400
10	22	9	1.656	537	542	1.68000	1.72800
10	22	9	1.523	531	536	1.54800	1.68000
10	22	9	1.289	525	527	1.26000	1.39200
10	22	9	1.186	523	524	1.20000	1.26000
10	22	9	1.091	521	522	1.15200	1.20000
10	22	9	0.849	517	517	0.948000	0.960000
10	22	10	1.800	543	547	1.69200	1.99200
10	22	10	1.656	537	542	1.56000	1.69200
10	22	10	1.523	531	536	1.45200	1.56000
10	22	10	1.401	528	530	1.28400	1.45200
10	22	10	1.289	525	527	1.29600	1.28400
10	22	10	1.186	523	524	1.21200	1.29600
10	22	10	1.091	521	522	1.11600	1.21200
10	22	10	1.004	520	520	1.08000	1.11600
10	22	10	0.923	518	519	0.972000	1.08000
10	22	10	0.849	517	517	0.804000	0.984000
10	23	9	1.800	543	547	1.80000	1.84800
10	23	9	1.289	525	527	1.39200	1.40400
10	23	9	0.849	517	517	0.936000	0.948000
10	23	10	1.800	543	547	1.71600	1.96800
10	23	10	1.656	537	542	1.63200	1.71600
10	23	10	1.523	531	536	1.48800	1.63200
10	23	10	1.401	528	530	1.32000	1.48800
10	23	10	1.289	525	527	1.21200	1.32000
10	23	10	1.186	523	524	1.21200	1.21200
10	23	10	1.091	521	522	1.09200	1.21200
10	23	10	1.004	520	520	1.06800	1.09200
10	23	10	0.923	518	519	0.960000	1.06800
10	23	10	0.849	517	517	0.840000	0.972000
10	24	10	1.800	543	547	1.77600	1.98000
10	24	10	1.656	537	542	1.62000	1.77600
10	24	10	1.523	531	536	1.53600	1.62000
10	24	10	1.401	528	530	1.33200	1.53600
10	24	10	1.289	525	527	1.17600	1.33200
10	24	10	1.186	523	524	1.26000	1.17600
10	24	10	1.091	521	522	1.10400	1.26000
10	24	10	0.849	517	517	0.912000	0.948000
10	25	10	1.800	543	547	1.71600	1.90800
10	25	10	1.656	537	542	1.70400	1.71600
11	18	9	1.800	543	547	1.83600	1.88400
11	18	9	1.656	537	542	1.56000	1.83600
11	18	9	1.523	531	536	1.50000	1.56000
11	18	9	1.401	528	530	1.40400	1.50000
11	18	9	1.289	525	527	1.21200	1.40400
11	18	9	1.186	523	524	1.21200	1.21200
11	18	9	1.091	521	522	1.03200	1.21200
11	18	9	0.923	518	519	0.936000	1.06800
11	18	10	1.656	537	542	1.64400	1.63200
11	18	10	1.523	531	536	1.47600	1.64400
11	18	10	1.401	528	530	1.36800	1.47600
11	18	10	1.289	525	527	1.29600	1.36800
11	18	10	1.186	523	524	1.14000	1.29600
11	18	10	0.923	518	519	1.00800	1.02000
11	19	9	1.800	543	547	1.71600	1.94400
11	19	9	1.656	537	542	1.56000	1.71600
11	19	9	1.523	531	536	1.54800	1.56000
11	19	9	1.401	528	530	1.36800	1.54800
11	19	9	1.289	525	527	1.20000	1.36800
11	19	9	1.186	523	524	1.21200	1.20000
11	19	9	1.091	521	522	1.06800	1.21200
11	19	9	1.004	520	520	1.06800	1.06800
11	19	9	0.923	518	519	0.924000	1.06800
11	19	9	0.849	517	517	0.804000	0.936000
11	19	10	1.800	543	547	1.76400	1.82400
11	19	10	1.656	537	542	1.58400	1.76400
11	19	10	1.523	531	536	1.45200	1.58400
11	19	10	1.401	528	530	1.38000	1.45200
11	19	10	1.289	525	527	1.20000	1.38000
11	19	10	1.186	523	524	1.18800	1.20000
11	19	10	1.091	521	522	1.03200	1.18800
11	19	10	0.923	518	519	0.804000	1.03200
11	19	10	0.849	517	517	0.804000	0.816000
11	19	10	0.719	511	513	0.732000	0.756000
11	19	11	1.289	525	527	1.32000	1.33200
11	20	9	1.800	543	547	1.83600	1.94400
11	20	9	1.656	537	542	1.65600	1.83600
11	20	9	1.523	531	536	1.53600	1.65600
11	20	9	1.401	528	530	1.41600	1.53600
11	20	9	1.289	525	527	1.21200	1.41600
11	20	9	1.186	523	524	1.20000	1.21200
11	20	9	1.091	521	522	1.10400	1.20000
11	20	9	1.004	520	520	0.996000	1.10400
11	20	9	0.849	517	517	0.828000	0.948000
11	20	10	1.800	543	547	1.76400	1.87200
11	20	10	1.656	537	542	1.56000	1.76400
11	20	10	1.523	531	536	1.46400	1.56000
11	20	10	1.401	528	530	1.40400	1.46400
11	20	10	1.289	525	527	1.21200	1.40400
11	20	10	1.186	523	524	1.21200	1.21200
11	20	10	1.091	521	522	1.09200	1.21200
11	20	10	1.004	520	520	1.04400	1.09200
11	20	10	0.923	518	519	0.840000	1.04400
11	20	10	0.849	517	517	0.816000	0.852000
11	20	10	0.719	511	513	0.744000	0.756000
11	20	11	1.656	537	542	1.62000	1.70400
11	20	11	1.523	531	536	1.42800	1.62000
11	20	11	1.401	528	530	1.38000	1.42800
11	20	11	1.289	525	527	1.24800	1.38000
11	20	11	1.091	521	522	1.10400	1.14000
11	20	11	1.004	520	520	1.03200	1.10400
11	20	11	0.923	518	519	0.804000	1.03200
11	20	11	0.849	517	517	0.804000	0.816000
11	21	9	1.800	543	547	1.78800	1.96800
11	21	9	1.656	537	542	1.64400	1.78800
11	21	9	1.523	531	536	1.56000	1.64400
11	21	9	1.401	528	530	1.41600	1.56000
11	21	9	1.289	525	527	1.15200	1.41600
11	21	9	1.186	523	524	1.20000	1.15200
11	21	9	1.091	521	522	1.12800	1.20000
11	21	9	0.849	517	517	0.864000	0.912000
11	21	10	1.800	543	547	1.69200	1.92000
11	21	10	1.656	537	542	1.56000	1.69200
11	21	10	1.523	531	536	1.50000	1.56000
11	21	10	1.401	528	530	1.41600	1.50000
11	21	10	1.289	525	527	1.21200	1.41600
11	21	10	1.186	523	524	1.21200	1.21200
11	21	10	1.091	521	522	1.10400	1.21200
11	21	10	1.004	520	520	1.03200	1.10400
11	21	10	0.923	518	519	0.864000	1.03200
11	21	10	0.849	517	517	0.804000	0.876000
11	21	11	1.800	543	547	1.69200	1.81200
11	21	11	1.656	537	542	1.56000	1.69200
11	21	11	1.523	531	536	1.42800	1.56000
11	21	11	1.401	528	530	1.30800	1.42800
11	21	11	1.289	525	527	1.18800	1.30800
11	21	11	1.186	523	524	1.17600	1.18800
11	21	11	1.091	521	522	1.11600	1.17600
11	21	11	1.004	520	520	1.10400	1.11600
11	21	11	0.923	518	519	0.972000	1.10400
11	21	11	0.849	517	517	0.804000	0.984000
11	21	11	0.719	511	513	0.744000	0.756000
11	22	9	1.800	543	547	1.69200	1.86000
11	22	9	1.656	537	542	1.54800	1.69200
11	22	9	1.523	531	536	1.53600	1.54800
11	22	9	1.289	525	527	1.34400	1.40400
11	22	9	1.186	523	524	1.15200	1.34400
11	22	10	1.800	543	547	1.69200	1.98000
11	22	10	1.656	537	542	1.58400	1.69200
11	22	10	1.523	531	536	1.52400	1.58400
11	22	10	1.401	528	530	1.40400	1.52400
11	22	10	1.289	525	527	1.21200	1.40400
11	22	10	1.186	523	524	1.20000	1.21200
11	22	10	1.091	521	522	1.03200	1.20000
11	22	10	1.004	520	520	1.06800	1.03200
11	22	10	0.923	518	519	0.960000	1.06800
11	22	10	0.849	517	517	0.804000	0.972000
11	22	11	1.800	543	547	1.69200	1.89600
11	22	11	1.656	537	542	1.56000	1.69200
11	22	11	1.523	531	536	1.42800	1.56000
11	22	11	1.401	528	530	1.38000	1.42800
11	22	11	1.289	525	527	1.23600	1.38000
11	22	11	1.186	523	524	1.21200	1.23600
11	22	11	1.091	521	522	1.11600	1.21200
11	22	11	1.004	520	520	1.09200	1.11600
11	22	11	0.923	518	519	0.984000	1.09200
11	22	11	0.849	517	517	0.744000	0.996000
11	22	11	0.782	515	516	0.744000	0.756000
11	23	9	1.289	525	527	1.21200	1.22400
11	23	10	1.800	543	547	1.69200	2.01600
11	23	10	1.656	537	542	1.62000	1.69200
11	23	10	1.523	531	536	1.51200	1.62000
11	23	10	1.401	528	530	1.38000	1.51200
11	23	10	1.289	525	527	1.22400	1.38000
11	23	10	1.186	523	524	1.21200	1.22400
11	23	10	1.091	521	522	1.10400	1.21200
11	23	10	1.004	520	520	1.03200	1.10400
11	23	10	0.849	517	517	0.852000	0.996000
11	23	11	1.800	543	547	1.69200	1.95600
11	23	11	1.656	537	542	1.56000	1.69200
11	23	11	1.523	531	536	1.44000	1.56000
11	23	11	1.401	528	530	1.29600	1.44000
11	23	11	1.289	525	527	1.21200	1.29600
11	23	11	1.186	523	524	1.21200	1.21200
11	23	11	1.091	521	522	1.11600	1.21200
11	23	11	1.004	520	520	1.08000	1.11600
11	23	11	0.923	518	519	0.984000	1.08000
11	23	11	0.849	517	517	0.792000	0.996000
11	24	10	1.800	543	547	1.77600	1.89600
11	24	10	1.656	537	542	1.64400	1.77600
11	24	10	1.523	531	536	1.54800	1.64400
11	24	10	1.289	525	527	1.24800	1.38000
11	24	10	1.186	523	524	1.23600	1.24800
11	24	10	1.091	521	522	1.08000	1.23600
11	24	10	0.849	517	517	0.876000	0.996000
11	24	11	1.800	543	547	1.69200	1.98000
11	24	11	1.656	537	542	1.56000	1.69200
11	24	11	1.523	531	536	1.45200	1.56000
11	24	11	1.401	528	530	1.30800	1.45200
11	24	11	1.289	525	527	1.21200	1.30800
11	24	11	1.186	523	524	1.21200	1.21200
11	24	11	1.091	521	522	1.10400	1.21200
11	24	11	1.004	520	520	1.08000	1.10400
11	24	11	0.923	518	519	0.984000	1.08000
11	24	11	0.849	517	517	0.792000	0.996000
11	25	10	1.800	543	547	1.78800	1.94400
11	25	10	1.656	537	542	1.77600	1.78800
11	25	10	1.289	525	527	1.21200	1.36800
11	25	10	1.091	521	522	1.18800	1.20000
11	25	10	0.849	517	517	0.924000	0.936000
11	25	11	1.800	543	547	1.71600	2.01600
11	25	11	1.656	537	542	1.56000	1.71600
11	25	11	1.523	531	536	1.48800	1.56000
11	25	11	1.289	525	527	1.21200	1.34400
11	25	11	1.186	523	524	1.21200	1.21200
11	25	11	1.091	521	522	1.09200	1.21200
11	25	11	1.004	520	520	1.06800	1.09200
11	25	11	0.923	518	519	0.960000	1.06800
11	25	11	0.849	517	517	0.828000	0.972000
11	26	11	1.800	543	547	1.82400	1.96800
11	26	11	1.656	537	542	1.63200	1.82400
11	26	11	1.523	531	536	1.35600	1.63200
11	26	11	1.401	528	530	1.32000	1.35600
11	26	11	1.289	525	527	1.30800	1.32000
11	26	11	1.186	523	524	1.17600	1.30800
11	26	11	1.091	521	522	1.09200	1.17600
11	26	11	0.849	517	517	0.864000	0.924000
11	27	11	1.800	543	547	1.71600	1.81200
11	27	11	1.656	537	542	1.70400	1.71600
11	27	11	1.289	525	527	1.27200	1.28400
12	20	10	1.800	543	547	1.69200	1.82400
12	20	10	1.656	537	542	1.56000	1.69200
12	20	10	1.523	531	536	1.51200	1.56000
12	20	10	1.401	528	530	1.44000	1.51200
12	20	10	1.289	525	527	1.21200	1.44000
12	20	10	1.186	523	524	1.21200	1.21200
12	20	10	1.091	521	522	1.05600	1.21200
12	20	10	0.923	518	519	0.936000	1.02000
12	20	11	1.656	537	542	1.62000	1.59600
12	20	11	1.523	531	536	1.51200	1.62000
12	20	11	1.401	528	530	1.29600	1.51200
12	20	11	1.289	525	527	1.22400	1.29600
12	20	11	0.923	518	519	0.864000	1.02000
12	21	10	1.800	543	547	1.69200	1.93200
12	21	10	1.656	537	542	1.56000	1.69200
12	21	10	1.523	531	536	1.52400	1.56000
12	21	10	1.401	528	530	1.39200	1.52400
12	21	10	1.289	525	527	1.23600	1.39200
12	21	10	1.186	523	524	1.23600	1.23600
12	21	10	1.091	521	522	1.08000	1.23600
12	21	10	1.004	520	520	1.05600	1.08000
12	21	10	0.923	518	519	0.912000	1.05600
12	21	10	0.849	517	517	0.804000	0.924000
12	21	11	1.800	543	547	1.69200	1.80000
12	21	11	1.656	537	542	1.63200	1.69200
12	21	11	1.523	531	536	1.45200	1.63200
12	21	11	1.401	528	530	1.36800	1.45200
12	21	11	1.289	525	527	1.18800	1.36800
12	21	11	1.186	523	524	1.20000	1.18800
12	21	11	1.091	521	522	1.12800	1.20000
12	21	11	1.004	520	520	1.04400	1.12800
12	21	11	0.923	518	519	0.876000	1.04400
12	21	12	1.656	537	542	1.53600	1.62000
12	21	12	1.523	531	536	1.50000	1.53600
12	21	12	1.401	528	530	1.32000	1.50000
12	21	12	1.186	523	524	1.12800	1.12800
12	21	12	1.091	521	522	1.11600	1.12800
12	21	12	0.923	518	519	0.876000	0.888000
12	22	10	1.800	543	547	1.69200	1.95600
12	22	10	1.656	537	542	1.63200	1.69200
12	22	10	1.523	531	536	1.54800	1.63200
12	22	10	1.401	528	530	1.42800	1.54800
12	22	10	1.289	525	527	1.20000	1.42800
12	22	10	1.186	523	524	1.21200	1.20000
12	22	10	1.091	521	522	1.03200	1.21200
12	22	10	0.849	517	517	0.816000	0.888000
12	22	11	1.800	543	547	1.69200	1.87200
12	22	11	1.656	537	542	1.58400	1.69200
12	22	11	1.523	531	536	1.46400	1.58400
12	22	11	1.401	528	530	1.40400	1.46400
12	22	11	1.289	525	527	1.21200	1.40400
12	22	11	1.186	523	524	1.21200	1.21200
12	22	11	1.091	521	522	1.02000	1.21200
12	22	11	1.004	520	520	1.05600	1.02000
12	22	11	0.923	518	519	0.852000	1.05600
12	22	11	0.849	517	517	0.816000	0.864000
12	22	12	1.800	543	547	1.66800	1.70400
12	22	12	1.656	537	542	1.56000	1.66800
12	22	12	1.523	531	536	1.48800	1.56000
12	22	12	1.401	528	530	1.33200	1.48800
12	22	12	1.186	523	524	1.17600	1.18800
12	22	12	1.091	521	522	1.03200	1.17600
12	22	12	1.004	520	520	1.03200	1.03200
12	22	12	0.923	518	519	0.924000	1.03200
12	22	12	0.849	517	517	0.876000	0.936000
12	23	10	1.800	543	547	1.71600	2.00400
12	23	10	1.656	537	542	1.65600	1.71600
12	23	10	1.523	531	536	1.60800	1.65600
12	23	10	1.401	528	530	1.40400	1.60800
12	23	10	1.289	525	527	1.23600	1.40400
12	23	10	1.186	523	524	1.21200	1.23600
12	23	10	1.091	521	522	1.11600	1.21200
12	23	10	0.849	517	517	0.840000	0.900000
12	23	11	1.800	543	547	1.69200	1.90800
12	23	11	1.656	537	542	1.56000	1.69200
12	23	11	1.523	531	536	1.50000	1.56000
12	23	11	1.401	528	530	1.38000	1.50000
12	23	11	1.289	525	527	1.20000	1.38000
12	23	11	1.186	523	524	1.20000	1.20000
12	23	11	1.091	521	522	1.06800	1.20000
12	23	11	1.004	520	520	1.08000	1.06800
12	23	11	0.923	518	519	0.960000	1.08000
12	23	11	0.849	517	517	0.804000	0.972000
12	23	12	1.800	543	547	1.69200	1.82400
12	23	12	1.656	537	542	1.56000	1.69200
12	23	12	1.523	531	536	1.42800	1.56000
12	23	12	1.401	528	530	1.36800	1.42800
12	23	12	1.289	525	527	1.21200	1.36800
12	23	12	1.186	523	524	1.21200	1.21200
