#Run 572   2007 
#Total   0 ev.  Physical       0 ev.
#Paola: modified 22/11/2012 for runs > 600 (Brho runs)
#-------------------------------------------------------------
# c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
#-------------------------------------------------------------
5   5    5 0  0.00 0.00 0  64.26    -1
5   6    5 0  0.00 0.00 0  63.67    -1
5   7    5 0  0.00 0.00 0  64.35    -1
5   8    5 0  0.00 0.00 0  61.36    -1
5   9    5 0  0.00 0.00 0  65.24    -1
5   10   5 0  0.00 0.00 0  66.99    -1
5   11   5 0  0.00 0.00 0  67.04    -1
5   12   5 0  0.00 0.00 0  66.21    -1
5   13   5 0  0.00 0.00 0  64.04    -1
5   14   5 0  0.00 0.00 0  65.90    -1
5   15   5 0  0.00 0.00 0  65.60    -1
5   16   5 0  0.00 0.00 0  62.70    -1
5   19   5 0  0.00 0.00 0  63.69    -1
5   20   5 0  0.00 0.00 0  64.43    -1
5   21   5 0  0.00 0.00 0  64.72    -1
5   22   5 0  0.00 0.00 0  66.64    -1
5   23   5 0  0.00 0.00 0  69.44    -1
5   24   5 0  0.00 0.00 0  65.59    -1
6   1    5 0  0.00 0.00 0  87.16    -1
6   2    5 0  0.00 0.00 0  84.29    -1
6   3    5 0  0.00 0.00 0  82.79    -1
6   4    5 0  0.00 0.00 0  83.30    -1
6   5    5 0  0.00 0.00 0  83.81    -1
6   6    5 0  0.00 0.00 0  83.38    -1
6   7    5 0  0.00 0.00 0  83.98    -1
6   8    5 0  0.00 0.00 0  82.52    -1
6   9    5 0  0.00 0.00 0  75.60    -1
6   10   5 0  0.00 0.00 0  84.12    -1
6   11   5 0  0.00 0.00 0  85.50    -1
6   12   5 0  0.00 0.00 0  83.20    -1
6   13   5 0  0.00 0.00 0  83.20    -1
6   14   5 0  0.00 0.00 0  83.95    -1
6   15   5 0  0.00 0.00 0  83.06    -1
6   16   5 0  0.00 0.00 0  82.27    -1
6   17   5 0  0.00 0.00 0  70.51    -1
6   18   5 0  0.00 0.00 0  81.87    -1
6   19   5 0  0.00 0.00 0  82.84    -1
6   20   5 0  0.00 0.00 0  84.05    -1
6   21   5 0  0.00 0.00 0  84.15    -1
6   22   5 0  0.00 0.00 0  82.67    -1
6   23   5 0  0.00 0.00 0  81.12    -1
6   24   5 0  0.00 0.00 0  82.43    -1
7   1    5 0  0.00 0.00 0  21.99    -1
7   2    5 0  0.00 0.00 0  25.63    -1
7   3    5 0  0.00 0.00 0  24.99    -1
7   4    5 0  0.00 0.00 0  23.37    -1
7   5    5 0  0.00 0.00 0  22.72    -1
7   6    5 0  0.00 0.00 0  24.50    -1
7   7    5 0  0.00 0.00 0  24.80    -1
7   8    5 0  0.00 0.00 0  24.85    -1
7   9    5 0  0.00 0.00 0  62.77    -1
7   10   5 0  0.00 0.00 0  61.44    -1
7   11   5 0  0.00 0.00 0  60.84    -1
7   12   5 0  0.00 0.00 0  61.62    -1
7   13   5 0  0.00 0.00 0  61.30    -1
7   14   5 0  0.00 0.00 0  62.72    -1
7   15   5 0  0.00 0.00 0  60.70    -1
7   16   5 0  0.00 0.00 0  61.14    -1
7   17   5 0  0.00 0.00 0  65.89    -1
7   18   5 0  0.00 0.00 0  68.03    -1
7   19   5 0  0.00 0.00 0  61.09    -1
7   20   5 0  0.00 0.00 0  56.99    -1
7   21   5 0  0.00 0.00 0  61.26    -1
7   22   5 0  0.00 0.00 0  62.36    -1
7   23   5 0  0.00 0.00 0  62.56    -1
7   24   5 0  0.00 0.00 0  65.01    -1
8   1    5 0  0.00 0.00 0  62.97    -1
8   2    5 0  0.00 0.00 0  62.06    -1
8   3    5 0  0.00 0.00 0  62.49    -1
8   4    5 0  0.00 0.00 0  61.57    -1
8   5    5 0  0.00 0.00 0  61.46    -1
8   6    5 0  0.00 0.00 0  62.77    -1
8   7    5 0  0.00 0.00 0  61.87    -1
8   8    5 0  0.00 0.00 0  56.00    -1
8   9    5 0  0.00 0.00 0  62.12    -1
8   10   5 0  0.00 0.00 0  62.35    -1
8   11   5 0  0.00 0.00 0  62.11    -1
8   12   5 0  0.00 0.00 0  62.14    -1
8   13   5 0  0.00 0.00 0  63.25    -1
8   14   5 0  0.00 0.00 0  62.35    -1
8   15   5 0  0.00 0.00 0  63.39    -1
8   16   5 0  0.00 0.00 0  63.12    -1
8   17   5 0  0.00 0.00 0  75.01    -1
8   18   5 0  0.00 0.00 0  75.13    -1
8   19   5 0  0.00 0.00 0  77.43    -1
8   20   5 0  0.00 0.00 0  76.23    -1
8   21   5 0  0.00 0.00 0  76.78    -1
8   22   5 0  0.00 0.00 0  77.97    -1
8   23   5 0  0.00 0.00 0  76.11    -1
8   24   5 0  0.00 0.00 0  75.35    -1
9   1    5 0  0.00 0.00 0  76.05    -1
9   2    5 0  0.00 0.00 0  78.15    -1
9   3    5 0  0.00 0.00 0  75.44    -1
9   4    5 0  0.00 0.00 0  76.17    -1
9   5    5 0  0.00 0.00 0  77.10    -1
9   6    5 0  0.00 0.00 0  77.29    -1
9   7    5 0  0.00 0.00 0  74.11    -1
9   8    5 0  0.00 0.00 0  77.18    -1
9   9    5 0  0.00 0.00 0  77.21    -1
9   10   5 0  0.00 0.00 0  76.91    -1
9   11   5 0  0.00 0.00 0  77.16    -1
9   12   5 0  0.00 0.00 0  76.16    -1
9   13   5 0  0.00 0.00 0  74.71    -1
9   14   5 0  0.00 0.00 0  74.91    -1
9   15   5 0  0.00 0.00 0  73.31    -1
9   16   5 0  0.00 0.00 0  74.26    -1
9   17   5 0  0.00 0.00 0  73.52    -1
9   18   5 0  0.00 0.00 0  77.27    -1
9   19   5 0  0.00 0.00 0  71.38    -1
9   20   5 0  0.00 0.00 0  75.81    -1
9   21   5 0  0.00 0.00 0  77.34    -1
9   22   5 0  0.00 0.00 0  77.15    -1
9   23   5 0  0.00 0.00 0  73.05    -1
9   24   5 0  0.00 0.00 0  79.55    -1
10   2  10 0  0.00 0.00 0  170.79  6.59
11   2  10 0  0.00 0.00 0  173.93  6.18
13   4  10 0  0.00 0.00 0  165.87  6.53
14   3  10 0  0.00 0.00 0  163.44  5.36
15   3  10 0  0.00 0.00 0  163.61  5.00
17   2  10 0  0.00 0.00 0  163.77  5.99
10   2  11 0  0.00 0.00 0  170.02   -1
11   2  11 0  0.00 0.00 0  171.93   -1
13   4  11 0  0.00 0.00 0  170.97   -1
14   3  11 0  0.00 0.00 0  166.80   -1
15   3  11 0  0.00 0.00 0  168.35   -1
17   2  11 0  0.00 0.00 0  170.48   -1
10   2  13 0  0.00 0.00 0  179.25  3.14
11   2  13 0  0.00 0.00 0  178.40  3.55
13   4  13 0  0.00 0.00 0  161.70  3.60
14   3  13 0  0.00 0.00 0  165.39  3.14
15   3  13 0  0.00 0.00 0  170.22  11.81
16   2  13 0  0.00 0.00 0  172.79  3.23
17   2  13 0  0.00 0.00 0  181.63  1.39
10   2  14 0  0.00 0.00 0  168.93    -1
11   2  14 0  0.00 0.00 0  167.75    -1
12   2  14 0  0.00 0.00 0  125.90    -1
13   4  14 0  0.00 0.00 0  167.73    -1
14   3  14 0  0.00 0.00 0  167.25    -1
15   3  14 0  0.00 0.00 0  168.74    -1
16   2  14 0  0.00 0.00 0  167.48    -1
17   2  14 0  0.00 0.00 0  166.80    -1
