SI_0422_GG 81.517509 0.019846 5.242313 0.014115 34.366373 41
SI_0422_PG 86.999009 0.005036 1.228843 0.002280 7414.541957 5
SI_0423_GG 91.504990 0.020476 5.407584 0.014278 62.864367 43
SI_0423_PG 87.196841 0.004798 1.165745 0.001870 8278.990206 6
SI_0424_GG 80.409454 0.020478 5.409829 0.014505 36.320061 42
SI_0424_PG 81.631350 0.004853 1.214071 0.002278 6641.484161 5
SI_0501_GG 101.621620 0.024790 6.538390 0.017623 62.207547 53
SI_0501_PG 81.580437 0.004796 1.216870 0.002143 4786.466925 6
SI_0502_GG 97.633581 0.022070 5.829775 0.015321 56.037173 45
SI_0502_PG 81.630299 0.004824 1.213781 0.002306 5831.181183 5
SI_0503_GG 98.837360 0.019668 5.196390 0.013890 27.424411 40
SI_0503_PG 81.812043 0.004737 1.173190 0.001855 7462.375525 6
SI_0504_GG 105.326250 0.019802 5.231579 0.013759 38.565323 43
SI_0504_PG 83.546901 0.004790 1.207469 0.002273 5645.592146 5
SI_0505_GG 94.877542 0.027661 7.307067 0.019514 48.819808 60
SI_0505_PG 84.356261 0.004934 1.256593 0.002279 4624.791126 6
SI_0506_GG 96.935726 0.029018 7.664259 0.020610 52.840186 60
SI_0506_PG 83.773852 0.004937 1.255067 0.002193 4207.179364 7
SI_0507_GG 83.174325 0.022064 5.829063 0.015477 44.215402 46
SI_0507_PG 84.269537 0.005035 1.232210 0.002379 6091.448265 5
SI_0508_GG 85.118733 0.021747 5.743635 0.015297 45.609050 43
SI_0508_PG 81.265920 0.004904 1.221441 0.002057 7658.349133 6
SI_0509_GG 106.423114 0.020357 5.375328 0.014307 51.158195 43
SI_0509_PG 85.675402 0.004423 1.129549 0.002068 4234.136125 5
SI_0510_GG 112.046168 0.019969 5.274891 0.014200 57.156159 43
SI_0510_PG 87.061715 0.004911 1.183897 0.002083 7733.898941 5
SI_0511_GG 113.502510 0.019403 5.126505 0.013806 35.065933 41
SI_0511_PG 92.103726 0.003217 0.849007 0.002039 140.571503 4
SI_0512_GG 105.805540 0.020087 5.308160 0.014071 38.963719 44
SI_0512_PG 86.574766 0.004696 1.178047 0.002149 6392.354107 5
SI_0513_GG 112.505769 0.522484 54.684477 1.072603 87.498083 98
SI_0513_PG 84.001080 0.014916 3.940608 0.010652 31.561567 32
SI_0514_GG 110.486853 0.021744 5.743392 0.015059 45.535263 44
SI_0514_PG 86.243380 0.004586 1.147106 0.001761 7242.175547 6
SI_0515_GG 100.241507 0.021771 5.752352 0.015267 31.181069 47
SI_0515_PG 85.585897 0.004758 1.188533 0.002189 6778.085060 5
SI_0516_GG 105.015333 0.022086 5.834300 0.015627 33.005101 45
SI_0516_PG 84.005065 0.005133 1.235548 0.001962 11637.554037 6
SI_0517_GG 93.767366 0.020411 5.389328 0.014311 47.605054 41
SI_0517_PG 86.103237 0.004374 1.101694 0.001772 5365.996605 6
SI_0518_GG 99.727090 0.020772 5.487564 0.014416 57.853167 44
SI_0518_PG 85.790670 0.004840 1.209784 0.002293 5364.461015 5
SI_0519_GG 100.152185 0.037042 5.669818 0.039096 14.514837 18
SI_0519_PG 82.408801 0.004793 0.950966 0.005075 1588.772027 3
SI_0520_GG 125.213145 0.036510 5.623015 0.037912 14.418782 18
SI_0520_PG 83.665897 0.004754 0.950373 0.004761 1694.246985 3
SI_0521_GG 110.201297 0.020299 5.362276 0.014480 28.031622 43
SI_0521_PG 84.413498 0.004813 1.175478 0.002092 7021.458748 6
SI_0522_GG 97.659115 0.020689 5.467106 0.014629 32.464541 45
SI_0522_PG 86.043643 0.005255 1.210223 0.002104 13670.913575 5
SI_0523_GG 91.587931 0.019970 5.275240 0.014178 27.278255 40
SI_0523_PG 89.203187 0.004955 1.189197 0.002165 8162.834450 5
SI_0524_GG 99.185715 0.020766 5.483782 0.014383 58.239176 42
SI_0524_PG 85.191754 0.004735 1.152138 0.001736 9778.075005 6
SI_0601_GG 16.287862 0.016779 4.431257 0.011973 37.989119 33
SI_0601_PG 28.061733 0.002349 0.603861 0.001361 291.775324 2
SI_0602_GG 40.028026 0.015141 4.001109 0.010845 28.839591 33
SI_0602_PG 25.128556 0.002387 0.610808 0.001412 334.207647 2
SI_0603_GG 43.585835 0.017308 4.569364 0.012553 66.955286 40
SI_0603_PG 23.696276 0.002590 0.665907 0.001648 362.758402 4
SI_0604_GG 52.929712 0.015124 3.995716 0.010569 39.239936 32
SI_0604_PG 23.967657 0.002582 0.661425 0.001530 529.203602 3
SI_0605_GG 59.383776 0.016384 4.329831 0.011438 30.818073 36
SI_0605_PG 24.127618 0.002586 0.667849 0.001637 315.838390 3
SI_0606_GG 62.134090 0.021189 5.596056 0.015744 77.201630 45
SI_0606_PG 24.124159 0.002692 0.708652 0.001759 61.041709 4
SI_0607_GG 63.600600 0.014732 3.893155 0.010243 28.622522 32
SI_0607_PG 24.615641 0.002539 0.650860 0.001621 356.255293 3
SI_0608_GG 56.018392 0.014925 3.943454 0.010478 29.168354 30
SI_0608_PG 22.666478 0.002456 0.641189 0.001686 178.949623 4
SI_0609_GG 14.124573 0.014980 3.955446 0.010719 30.161903 28
SI_0609_PG 15.150657 0.002504 0.640139 0.001532 402.181023 3
SI_0610_GG 71.402853 0.015830 4.183465 0.011140 28.097054 34
SI_0610_PG 24.674757 0.002305 0.603184 0.001508 243.148571 3
SI_0611_GG 69.183412 0.014534 3.838663 0.010058 58.276888 32
SI_0611_PG 25.727218 0.002370 0.622876 0.001547 159.375820 3
SI_0612_GG 71.915145 0.014664 3.874387 0.010336 19.421592 32
SI_0612_PG 23.643511 0.002508 0.649089 0.001679 257.604157 4
SI_0613_GG 66.493578 0.015165 4.007574 0.010543 30.151731 35
SI_0613_PG 23.751268 0.002536 0.648876 0.001573 461.154984 3
SI_0614_GG 56.529204 0.015199 4.015115 0.010646 31.794510 30
SI_0614_PG 24.680864 0.002472 0.635414 0.001547 395.165688 3
SI_0615_GG 61.022066 0.020570 5.433823 0.014402 57.686192 44
SI_0615_PG 23.392037 0.002674 0.685287 0.001674 289.829864 3
SI_0616_GG 66.113818 0.022389 5.913306 0.016167 61.818863 49
SI_0616_PG 22.583109 0.002746 0.709998 0.001859 232.261639 3
SI_0617_GG 7.338647 0.018466 4.154226 0.014204 812.115878 22
SI_0617_PG 10.242686 0.002488 0.641928 0.001624 250.074216 2
SI_0618_GG 76.430510 0.014969 3.955615 0.010545 32.515180 32
SI_0618_PG 22.332586 0.002332 0.593200 0.001567 302.878936 2
SI_0619_GG 67.627269 0.015429 4.076506 0.010905 37.988282 33
SI_0619_PG 23.236401 0.002390 0.614983 0.001522 243.159647 2
SI_0620_GG 59.482841 0.015519 4.099867 0.010890 33.820091 33
SI_0620_PG 24.417897 0.002526 0.635111 0.001577 403.060286 4
SI_0621_GG 57.090226 0.015526 4.102341 0.011085 31.940910 33
SI_0621_PG 24.525019 0.002499 0.640170 0.001656 292.963876 3
